( 1 , 152 ) 3
( 359 , 388 ) 12
( 359 , 374 ) 29
( 360 , 341 ) 34
( 360 , 260 ) 34
( 360 , 716 ) 41
( 361 , 527 ) 23
( 361 , 329 ) 17
( 361 , 534 ) 47
( 362 , 266 ) 1
( 362 , 632 ) 25
( 362 , 673 ) 10
( 363 , 295 ) 11
( 363 , 300 ) 7
( 363 , 47 ) 9
( 364 , 64 ) 28
( 364 , 238 ) 6
( 364 , 359 ) 34
( 365 , 572 ) 21
( 365 , 170 ) 45
( 365 , 318 ) 41
( 366 , 93 ) 38
( 366 , 221 ) 3
( 366 , 98 ) 21
( 367 , 113 ) 45
( 367 , 217 ) 34
( 367 , 52 ) 26
( 368 , 407 ) 37
( 368 , 13 ) 39
( 368 , 399 ) 31
( 369 , 304 ) 30
( 369 , 116 ) 7
( 369 , 71 ) 50
( 370 , 197 ) 43
( 370 , 69 ) 20
( 370 , 199 ) 3
( 371 , 680 ) 12
( 371 , 76 ) 16
( 371 , 276 ) 10
( 372 , 622 ) 49
( 372 , 280 ) 24
( 372 , 483 ) 29
( 373 , 475 ) 47
( 373 , 542 ) 20
( 373 , 512 ) 15
( 374 , 661 ) 26
( 374 , 642 ) 49
( 374 , 478 ) 38
( 375 , 342 ) 3
( 375 , 197 ) 17
( 375 , 287 ) 46
( 376 , 683 ) 49
( 376 , 112 ) 2
( 376 , 156 ) 41
( 377 , 582 ) 36
( 377 , 381 ) 27
( 377 , 251 ) 34
( 378 , 579 ) 33
( 378 , 503 ) 10
( 378 , 35 ) 31
( 379 , 135 ) 49
( 379 , 185 ) 46
( 379 , 8 ) 23
( 380 , 250 ) 30
( 380 , 188 ) 41
( 380 , 596 ) 37
( 381 , 34 ) 37
( 381 , 123 ) 50
( 381 , 178 ) 11
( 382 , 536 ) 35
( 382 , 599 ) 37
( 382 , 481 ) 22
( 383 , 431 ) 13
( 383 , 117 ) 49
( 383 , 532 ) 2
( 384 , 581 ) 15
( 384 , 715 ) 36
( 384 , 310 ) 16
( 385 , 527 ) 41
( 385 , 245 ) 47
( 385 , 49 ) 42
( 386 , 337 ) 29
( 386 , 385 ) 45
( 386 , 413 ) 30
( 387 , 717 ) 8
( 387 , 703 ) 29
( 387 , 707 ) 19
( 388 , 129 ) 31
( 388 , 455 ) 12
( 388 , 106 ) 40
( 389 , 238 ) 24
( 389 , 552 ) 24
( 389 , 208 ) 34
( 390 , 207 ) 21
( 390 , 104 ) 13
( 390 , 325 ) 44
( 391 , 99 ) 47
( 391 , 496 ) 24
( 391 , 490 ) 4
( 392 , 15 ) 7
( 392 , 66 ) 28
( 392 , 276 ) 43
( 393 , 710 ) 24
( 393 , 463 ) 34
( 393 , 528 ) 44
( 394 , 262 ) 39
( 394 , 362 ) 12
( 394 , 70 ) 3
( 395 , 171 ) 34
( 395 , 522 ) 34
( 395 , 517 ) 42
( 396 , 718 ) 16
( 396 , 465 ) 32
( 396 , 667 ) 46
( 397 , 457 ) 35
( 397 , 129 ) 32
( 397 , 704 ) 19
( 398 , 159 ) 8
( 398 , 677 ) 5
( 398 , 108 ) 6
( 399 , 553 ) 31
( 399 , 172 ) 25
( 399 , 375 ) 49
( 400 , 533 ) 20
( 400 , 400 ) 47
( 400 , 456 ) 38
( 401 , 50 ) 32
( 401 , 556 ) 48
( 401 , 316 ) 20
( 402 , 575 ) 22
( 402 , 581 ) 34
( 402 , 53 ) 22
( 403 , 618 ) 13
( 403 , 43 ) 39
( 403 , 99 ) 48
( 404 , 161 ) 11
( 404 , 460 ) 50
( 404 , 279 ) 30
( 405 , 708 ) 33
( 405 , 712 ) 48
( 405 , 681 ) 8
( 406 , 654 ) 22
( 406 , 168 ) 1
( 406 , 100 ) 1
( 407 , 124 ) 17
( 407 , 616 ) 25
( 407 , 622 ) 1
( 408 , 218 ) 45
( 408 , 519 ) 8
( 408 , 176 ) 14
( 409 , 190 ) 38
( 409 , 9 ) 38
( 409 , 642 ) 49
( 410 , 277 ) 43
( 410 , 410 ) 30
( 410 , 470 ) 36
( 411 , 497 ) 8
( 411 , 390 ) 17
( 411 , 376 ) 21
( 412 , 702 ) 8
( 412 , 276 ) 28
( 412 , 474 ) 30
( 413 , 565 ) 32
( 413 , 722 ) 27
( 413 , 267 ) 50
( 414 , 242 ) 35
( 414 , 168 ) 14
( 414 , 130 ) 17
( 415 , 608 ) 42
( 415 , 643 ) 31
( 415 , 365 ) 2
( 416 , 180 ) 41
( 416 , 16 ) 35
( 416 , 450 ) 25
( 417 , 259 ) 24
( 417 , 509 ) 10
( 417 , 205 ) 25
( 418 , 652 ) 40
( 418 , 546 ) 9
( 418 , 644 ) 5
( 419 , 226 ) 34
( 419 , 562 ) 8
( 419 , 131 ) 5
( 420 , 636 ) 33
( 420 , 437 ) 23
( 420 , 375 ) 13
( 421 , 75 ) 47
( 421 , 506 ) 42
( 421 , 632 ) 40
( 422 , 70 ) 9
( 422 , 504 ) 42
( 422 , 177 ) 24
( 423 , 603 ) 24
( 423 , 177 ) 47
( 423 , 240 ) 42
( 424 , 120 ) 21
( 424 , 672 ) 4
( 424 , 164 ) 13
( 425 , 442 ) 12
( 425 , 618 ) 15
( 425 , 57 ) 20
( 426 , 677 ) 36
( 426 , 39 ) 41
( 426 , 287 ) 44
( 427 , 705 ) 9
( 427 , 34 ) 2
( 427 , 421 ) 43
( 428 , 73 ) 22
( 428 , 664 ) 47
( 428 , 280 ) 32
( 429 , 202 ) 45
( 429 , 374 ) 22
( 429 , 235 ) 38
( 430 , 128 ) 7
( 430 , 160 ) 17
( 430 , 221 ) 28
( 431 , 37 ) 41
( 431 , 656 ) 21
( 431 , 178 ) 46
( 432 , 294 ) 24
( 432 , 590 ) 44
( 432 , 451 ) 15
( 433 , 310 ) 41
( 433 , 197 ) 31
( 433 , 41 ) 10
( 434 , 19 ) 4
( 434 , 557 ) 25
( 434 , 192 ) 17
( 435 , 302 ) 26
( 435 , 210 ) 35
( 435 , 64 ) 17
( 436 , 721 ) 17
( 436 , 647 ) 46
( 436 , 91 ) 27
( 437 , 21 ) 21
( 437 , 203 ) 18
( 437 , 557 ) 27
( 438 , 643 ) 29
( 438 , 628 ) 14
( 438 , 219 ) 8
( 439 , 456 ) 46
( 439 , 695 ) 42
( 439 , 92 ) 8
( 440 , 140 ) 1
( 440 , 648 ) 28
( 440 , 141 ) 3
( 441 , 395 ) 42
( 441 , 222 ) 46
( 441 , 651 ) 44
( 442 , 310 ) 37
( 442 , 598 ) 8
( 442 , 15 ) 17
( 443 , 577 ) 42
( 443 , 26 ) 35
( 443 , 636 ) 45
( 444 , 175 ) 46
( 444 , 560 ) 19
( 444 , 712 ) 35
( 445 , 697 ) 1
( 445 , 421 ) 31
( 445 , 124 ) 48
( 446 , 439 ) 16
( 446 , 89 ) 35
( 446 , 725 ) 20
( 447 , 79 ) 21
( 447 , 433 ) 12
( 447 , 287 ) 49
( 448 , 171 ) 6
( 448 , 607 ) 35
( 448 , 179 ) 48
( 449 , 476 ) 24
( 449 , 534 ) 46
( 449 , 304 ) 12
( 450 , 674 ) 10
( 450 , 191 ) 32
( 450 , 252 ) 33
( 451 , 379 ) 28
( 451 , 103 ) 14
( 451 , 534 ) 42
( 452 , 368 ) 37
( 452 , 264 ) 18
( 452 , 329 ) 16
( 453 , 647 ) 46
( 453 , 50 ) 24
( 453 , 342 ) 36
( 454 , 588 ) 40
( 454 , 592 ) 31
( 454 , 673 ) 17
( 455 , 214 ) 38
( 455 , 476 ) 4
( 455 , 152 ) 36
( 456 , 637 ) 10
( 456 , 719 ) 36
( 456 , 487 ) 21
( 457 , 390 ) 6
( 457 , 493 ) 2
( 457 , 120 ) 6
( 458 , 646 ) 6
( 458 , 435 ) 9
( 458 , 126 ) 36
( 459 , 84 ) 27
( 459 , 644 ) 4
( 459 , 49 ) 6
( 460 , 294 ) 26
( 460 , 620 ) 41
( 460 , 722 ) 10
( 461 , 199 ) 35
( 461 , 60 ) 22
( 461 , 258 ) 46
( 462 , 588 ) 1
( 462 , 659 ) 3
( 462 , 2 ) 25
( 463 , 704 ) 5
( 463 , 594 ) 27
( 463 , 94 ) 40
( 464 , 542 ) 29
( 464 , 54 ) 16
( 464 , 557 ) 28
( 465 , 363 ) 11
( 465 , 301 ) 13
( 465 , 279 ) 17
( 466 , 645 ) 13
( 466 , 178 ) 2
( 466 , 287 ) 37
( 467 , 176 ) 9
( 467 , 374 ) 10
( 467 , 492 ) 6
( 468 , 273 ) 43
( 468 , 694 ) 1
( 468 , 90 ) 2
( 469 , 369 ) 27
( 469 , 386 ) 34
( 469 , 133 ) 50
( 470 , 631 ) 38
( 470 , 362 ) 33
( 470 , 506 ) 9
( 471 , 705 ) 42
( 471 , 267 ) 19
( 471 , 163 ) 35
( 472 , 604 ) 42
( 472 , 3 ) 25
( 472 , 370 ) 31
( 473 , 541 ) 21
( 473 , 238 ) 15
( 473 , 723 ) 11
( 474 , 640 ) 24
( 474 , 587 ) 36
( 474 , 526 ) 36
( 475 , 192 ) 35
( 475 , 306 ) 35
( 475 , 484 ) 45
( 476 , 388 ) 16
( 476 , 268 ) 26
( 476 , 203 ) 9
( 477 , 342 ) 7
( 477 , 660 ) 8
( 477 , 535 ) 45
( 478 , 504 ) 50
( 478 , 338 ) 39
( 478 , 619 ) 41
( 479 , 614 ) 18
( 479 , 7 ) 29
( 479 , 414 ) 37
( 480 , 83 ) 28
( 480 , 639 ) 15
( 480 , 648 ) 44
( 481 , 700 ) 37
( 481 , 447 ) 33
( 481 , 170 ) 10
( 482 , 545 ) 24
( 482 , 440 ) 32
( 482 , 503 ) 34
( 483 , 371 ) 4
( 483 , 716 ) 45
( 483 , 261 ) 46
( 484 , 384 ) 26
( 484 , 727 ) 6
( 484 , 349 ) 42
( 485 , 398 ) 15
( 485 , 35 ) 30
( 485 , 269 ) 46
( 486 , 478 ) 47
( 486 , 409 ) 46
( 486 , 272 ) 28
( 487 , 692 ) 34
( 487 , 558 ) 25
( 487 , 443 ) 29
( 488 , 510 ) 39
( 488 , 649 ) 32
( 488 , 203 ) 4
( 489 , 184 ) 47
( 489 , 322 ) 4
( 489 , 572 ) 40
( 490 , 339 ) 47
( 490 , 586 ) 48
( 490 , 265 ) 13
( 491 , 524 ) 18
( 491 , 129 ) 14
( 491 , 729 ) 24
( 492 , 396 ) 11
( 492 , 502 ) 4
( 492 , 330 ) 1
( 493 , 420 ) 10
( 493 , 33 ) 21
( 493 , 313 ) 43
( 494 , 362 ) 50
( 494 , 209 ) 26
( 494 , 166 ) 30
( 495 , 122 ) 48
( 495 , 20 ) 1
( 495 , 410 ) 22
( 496 , 327 ) 46
( 496 , 726 ) 19
( 496 , 642 ) 28
( 497 , 709 ) 41
( 497 , 478 ) 14
( 497 , 297 ) 24
( 498 , 619 ) 11
( 498 , 10 ) 9
( 498 , 322 ) 44
( 499 , 336 ) 18
( 499 , 531 ) 2
( 499 , 629 ) 35
( 500 , 11 ) 50
( 500 , 71 ) 46
( 500 , 214 ) 36
( 501 , 371 ) 47
( 501 , 100 ) 16
( 501 , 512 ) 21
( 502 , 235 ) 24
( 502 , 389 ) 13
( 502 , 358 ) 48
( 503 , 656 ) 32
( 503 , 90 ) 24
( 503 , 461 ) 20
( 504 , 36 ) 25
( 504 , 696 ) 1
( 504 , 685 ) 31
( 505 , 504 ) 26
( 505 , 352 ) 15
( 505 , 118 ) 44
( 506 , 228 ) 23
( 506 , 392 ) 37
( 506 , 705 ) 4
( 507 , 275 ) 9
( 507 , 714 ) 16
( 507 , 37 ) 24
( 508 , 420 ) 25
( 508 , 433 ) 32
( 508 , 337 ) 16
( 509 , 373 ) 41
( 509 , 383 ) 22
( 509 , 561 ) 1
( 510 , 124 ) 40
( 510 , 543 ) 29
( 510 , 625 ) 38
( 511 , 570 ) 18
( 511 , 303 ) 25
( 511 , 513 ) 20
( 512 , 598 ) 14
( 512 , 179 ) 3
( 512 , 364 ) 3
( 513 , 74 ) 22
( 513 , 611 ) 19
( 513 , 625 ) 8
( 514 , 21 ) 34
( 514 , 609 ) 13
( 514 , 95 ) 2
( 515 , 436 ) 32
( 515 , 385 ) 31
( 515 , 151 ) 29
( 516 , 632 ) 18
( 516 , 85 ) 14
( 516 , 545 ) 43
( 517 , 420 ) 25
( 517 , 204 ) 23
( 517 , 196 ) 21
( 518 , 298 ) 12
( 518 , 420 ) 5
( 518 , 622 ) 12
( 519 , 502 ) 10
( 519 , 80 ) 20
( 519 , 259 ) 31
( 520 , 450 ) 22
( 520 , 560 ) 49
( 520 , 112 ) 34
( 521 , 527 ) 35
( 521 , 608 ) 16
( 521 , 115 ) 4
( 522 , 424 ) 24
( 522 , 608 ) 42
( 522 , 237 ) 33
( 523 , 213 ) 11
( 523 , 295 ) 40
( 523 , 491 ) 22
( 524 , 432 ) 37
( 524 , 57 ) 22
( 524 , 666 ) 22
( 525 , 566 ) 39
( 525 , 213 ) 11
( 525 , 324 ) 46
( 526 , 74 ) 2
( 526 , 726 ) 31
( 526 , 351 ) 12
( 527 , 503 ) 49
( 527 , 84 ) 50
( 527 , 339 ) 14
( 528 , 389 ) 3
( 528 , 621 ) 23
( 528 , 77 ) 48
( 529 , 623 ) 15
( 529 , 497 ) 7
( 529 , 397 ) 8
( 530 , 564 ) 9
( 530 , 270 ) 42
( 530 , 698 ) 24
( 531 , 496 ) 29
( 531 , 480 ) 13
( 531 , 104 ) 44
( 532 , 132 ) 13
( 532 , 127 ) 1
( 532 , 560 ) 46
( 533 , 561 ) 48
( 533 , 717 ) 1
( 533 , 228 ) 37
( 534 , 151 ) 14
( 534 , 577 ) 48
( 534 , 137 ) 39
( 535 , 438 ) 3
( 535 , 725 ) 28
( 535 , 341 ) 32
( 536 , 48 ) 39
( 536 , 80 ) 2
( 536 , 675 ) 34
( 537 , 395 ) 2
( 537 , 621 ) 15
( 537 , 12 ) 3
( 538 , 606 ) 10
( 538 , 226 ) 34
( 538 , 256 ) 32
( 539 , 607 ) 35
( 539 , 311 ) 44
( 539 , 413 ) 13
( 540 , 570 ) 44
( 540 , 285 ) 15
( 540 , 661 ) 47
( 541 , 627 ) 47
( 541 , 302 ) 43
( 541 , 261 ) 40
( 542 , 172 ) 24
( 542 , 679 ) 29
( 542 , 593 ) 40
( 543 , 184 ) 24
( 543 , 490 ) 17
( 543 , 698 ) 12
( 544 , 554 ) 13
( 544 , 256 ) 29
( 544 , 368 ) 17
( 545 , 308 ) 20
( 545 , 423 ) 20
( 545 , 688 ) 26
( 546 , 703 ) 26
( 546 , 364 ) 43
( 546 , 330 ) 44
( 547 , 496 ) 9
( 547 , 575 ) 48
( 547 , 80 ) 3
( 548 , 22 ) 33
( 548 , 551 ) 50
( 548 , 533 ) 13
( 549 , 616 ) 50
( 549 , 643 ) 29
( 549 , 323 ) 48
( 550 , 224 ) 19
( 550 , 704 ) 43
( 550 , 181 ) 23
( 551 , 21 ) 30
( 551 , 396 ) 16
( 551 , 473 ) 40
( 552 , 94 ) 43
( 552 , 164 ) 30
( 552 , 666 ) 31
( 553 , 282 ) 30
( 553 , 706 ) 29
( 553 , 137 ) 19
( 554 , 270 ) 2
( 554 , 268 ) 20
( 554 , 684 ) 45
( 555 , 528 ) 16
( 555 , 415 ) 25
( 555 , 7 ) 24
( 556 , 110 ) 20
( 556 , 145 ) 37
( 556 , 68 ) 25
( 557 , 645 ) 40
( 557 , 718 ) 32
( 557 , 562 ) 22
( 558 , 698 ) 19
( 558 , 170 ) 35
( 558 , 468 ) 3
( 559 , 32 ) 13
( 559 , 92 ) 44
( 559 , 167 ) 41
( 560 , 508 ) 45
( 560 , 322 ) 12
( 560 , 149 ) 38
( 561 , 570 ) 34
( 561 , 656 ) 29
( 561 , 539 ) 38
( 562 , 100 ) 50
( 562 , 30 ) 46
( 562 , 705 ) 8
( 563 , 25 ) 17
( 563 , 216 ) 15
( 563 , 314 ) 4
( 564 , 410 ) 24
( 564 , 368 ) 34
( 564 , 336 ) 26
( 565 , 288 ) 28
( 565 , 348 ) 8
( 565 , 385 ) 27
( 566 , 727 ) 31
( 566 , 452 ) 12
( 566 , 662 ) 31
( 567 , 567 ) 26
( 567 , 89 ) 47
( 567 , 156 ) 40
( 568 , 486 ) 26
( 568 , 304 ) 17
( 568 , 198 ) 31
( 569 , 54 ) 44
( 569 , 538 ) 30
( 569 , 429 ) 15
( 570 , 697 ) 24
( 570 , 68 ) 35
( 570 , 33 ) 16
( 571 , 698 ) 33
( 571 , 695 ) 37
( 571 , 235 ) 14
( 572 , 644 ) 11
( 572 , 163 ) 41
( 572 , 452 ) 14
( 573 , 592 ) 39
( 573 , 89 ) 18
( 573 , 78 ) 18
( 574 , 261 ) 39
( 574 , 339 ) 26
( 574 , 606 ) 21
( 575 , 36 ) 2
( 575 , 50 ) 20
( 575 , 701 ) 9
( 576 , 558 ) 13
( 576 , 133 ) 22
( 576 , 6 ) 45
( 577 , 544 ) 39
( 577 , 208 ) 12
( 577 , 565 ) 40
( 578 , 161 ) 35
( 578 , 403 ) 10
( 578 , 710 ) 17
( 579 , 131 ) 36
( 579 , 727 ) 28
( 579 , 159 ) 32
( 580 , 653 ) 18
( 580 , 347 ) 43
( 580 , 350 ) 5
( 581 , 508 ) 30
( 581 , 327 ) 12
( 581 , 508 ) 49
( 582 , 47 ) 18
( 582 , 192 ) 9
( 582 , 670 ) 3
( 583 , 629 ) 25
( 583 , 361 ) 40
( 583 , 229 ) 31
( 584 , 262 ) 35
( 584 , 289 ) 31
( 584 , 514 ) 1
( 585 , 190 ) 34
( 585 , 466 ) 1
( 585 , 142 ) 2
( 586 , 541 ) 27
( 586 , 372 ) 32
( 586 , 445 ) 20
( 587 , 459 ) 31
( 587 , 109 ) 26
( 587 , 259 ) 6
( 588 , 174 ) 39
( 588 , 514 ) 36
( 588 , 97 ) 46
( 589 , 320 ) 34
( 589 , 666 ) 9
( 589 , 184 ) 1
( 590 , 672 ) 45
( 590 , 567 ) 46
( 590 , 156 ) 5
( 591 , 267 ) 5
( 591 , 427 ) 41
( 591 , 527 ) 41
( 592 , 78 ) 17
( 592 , 688 ) 26
( 592 , 268 ) 32
( 593 , 629 ) 48
( 593 , 108 ) 37
( 593 , 260 ) 25
( 594 , 581 ) 44
( 594 , 237 ) 29
( 594 , 672 ) 45
( 595 , 93 ) 7
( 595 , 229 ) 29
( 595 , 195 ) 36
( 596 , 237 ) 9
( 596 , 647 ) 48
( 596 , 480 ) 44
( 597 , 11 ) 19
( 597 , 364 ) 41
( 597 , 247 ) 1
( 598 , 542 ) 1
( 598 , 649 ) 18
( 598 , 146 ) 19
( 599 , 444 ) 10
( 599 , 91 ) 35
( 599 , 646 ) 12
( 600 , 47 ) 44
( 600 , 104 ) 41
( 600 , 265 ) 7
( 601 , 320 ) 19
( 601 , 124 ) 46
( 601 , 322 ) 39
( 602 , 463 ) 3
( 602 , 204 ) 29
( 602 , 468 ) 1
( 603 , 293 ) 40
( 603 , 274 ) 12
( 603 , 620 ) 10
( 604 , 214 ) 48
( 604 , 27 ) 25
( 604 , 677 ) 9
( 605 , 143 ) 26
( 605 , 455 ) 11
( 605 , 146 ) 11
( 606 , 573 ) 39
( 606 , 226 ) 6
( 606 , 476 ) 25
( 607 , 364 ) 38
( 607 , 266 ) 13
( 607 , 597 ) 27
( 608 , 177 ) 1
( 608 , 222 ) 43
( 608 , 244 ) 46
( 609 , 305 ) 7
( 609 , 56 ) 45
( 609 , 695 ) 3
( 610 , 650 ) 13
( 610 , 391 ) 47
( 610 , 277 ) 27
( 611 , 686 ) 27
( 611 , 82 ) 48
( 611 , 154 ) 47
( 612 , 705 ) 28
( 612 , 229 ) 35
( 612 , 376 ) 26
( 613 , 109 ) 40
( 613 , 147 ) 50
( 613 , 149 ) 8
( 614 , 634 ) 44
( 614 , 423 ) 37
( 614 , 437 ) 21
( 615 , 442 ) 44
( 615 , 635 ) 18
( 615 , 476 ) 14
( 616 , 481 ) 13
( 616 , 649 ) 11
( 616 , 73 ) 28
( 617 , 573 ) 35
( 617 , 7 ) 28
( 617 , 677 ) 5
( 618 , 719 ) 33
( 618 , 689 ) 9
( 618 , 163 ) 28
( 619 , 690 ) 35
( 619 , 107 ) 3
( 619 , 315 ) 29
( 620 , 294 ) 9
( 620 , 604 ) 27
( 620 , 511 ) 19
( 621 , 293 ) 37
( 621 , 285 ) 48
( 621 , 189 ) 19
( 622 , 277 ) 12
( 622 , 607 ) 14
( 622 , 56 ) 5
( 623 , 122 ) 32
( 623 , 394 ) 49
( 623 , 285 ) 40
( 624 , 298 ) 31
( 624 , 116 ) 36
( 624 , 299 ) 45
( 625 , 461 ) 9
( 625 , 499 ) 36
( 625 , 285 ) 33
( 626 , 133 ) 3
( 626 , 35 ) 37
( 626 , 653 ) 1
( 627 , 70 ) 5
( 627 , 589 ) 43
( 627 , 415 ) 28
( 628 , 117 ) 47
( 628 , 434 ) 10
( 628 , 89 ) 13
( 629 , 573 ) 21
( 629 , 259 ) 34
( 629 , 188 ) 7
( 630 , 638 ) 49
( 630 , 655 ) 3
( 630 , 99 ) 1
( 631 , 547 ) 24
( 631 , 179 ) 28
( 631 , 52 ) 37
( 632 , 73 ) 32
( 632 , 135 ) 8
( 632 , 44 ) 2
( 633 , 266 ) 35
( 633 , 477 ) 15
( 633 , 446 ) 37
( 634 , 397 ) 5
( 634 , 575 ) 22
( 634 , 264 ) 14
( 635 , 324 ) 43
( 635 , 605 ) 17
( 635 , 264 ) 20
( 636 , 617 ) 12
( 636 , 144 ) 46
( 636 , 577 ) 13
( 637 , 153 ) 21
( 637 , 345 ) 6
( 637 , 106 ) 44
( 638 , 720 ) 30
( 638 , 698 ) 43
( 638 , 361 ) 28
( 639 , 291 ) 35
( 639 , 618 ) 47
( 639 , 230 ) 49
( 640 , 54 ) 13
( 640 , 516 ) 20
( 640 , 430 ) 11
( 641 , 264 ) 15
( 641 , 441 ) 32
( 641 , 517 ) 39
( 642 , 542 ) 46
( 642 , 410 ) 26
( 642 , 719 ) 50
( 643 , 242 ) 34
( 643 , 303 ) 7
( 643 , 286 ) 42
( 644 , 126 ) 45
( 644 , 605 ) 20
( 644 , 686 ) 1
( 645 , 363 ) 37
( 645 , 535 ) 35
( 645 , 561 ) 33
( 646 , 393 ) 28
( 646 , 364 ) 46
( 646 , 474 ) 49
( 647 , 146 ) 49
( 647 , 112 ) 46
( 647 , 283 ) 38
( 648 , 152 ) 9
( 648 , 610 ) 11
( 648 , 141 ) 20
( 649 , 675 ) 5
( 649 , 564 ) 1
( 649 , 519 ) 28
( 650 , 592 ) 49
( 650 , 639 ) 17
( 650 , 136 ) 41
( 651 , 138 ) 21
( 651 , 28 ) 47
( 651 , 537 ) 18
( 652 , 598 ) 9
( 652 , 198 ) 31
( 652 , 685 ) 49
( 653 , 299 ) 39
( 653 , 76 ) 8
( 653 , 501 ) 7
( 654 , 138 ) 15
( 654 , 93 ) 34
( 654 , 572 ) 18
( 655 , 353 ) 40
( 655 , 377 ) 4
( 655 , 112 ) 9
( 656 , 490 ) 47
( 656 , 229 ) 26
( 656 , 380 ) 45
( 657 , 181 ) 33
( 657 , 288 ) 13
( 657 , 225 ) 11
( 658 , 182 ) 2
( 658 , 336 ) 16
( 658 , 249 ) 8
( 659 , 435 ) 38
( 659 , 291 ) 44
( 659 , 564 ) 34
( 660 , 246 ) 44
( 660 , 349 ) 4
( 660 , 102 ) 14
( 661 , 322 ) 12
( 661 , 59 ) 28
( 661 , 200 ) 38
( 662 , 287 ) 17
( 662 , 377 ) 46
( 662 , 191 ) 24
( 663 , 313 ) 26
( 663 , 74 ) 44
( 663 , 534 ) 31
( 664 , 681 ) 14
( 664 , 703 ) 50
( 664 , 542 ) 16
( 665 , 40 ) 42
( 665 , 11 ) 3
( 665 , 516 ) 34
( 666 , 499 ) 20
( 666 , 10 ) 40
( 666 , 546 ) 17
( 667 , 646 ) 28
( 667 , 61 ) 21
( 667 , 285 ) 25
( 668 , 584 ) 24
( 668 , 470 ) 18
( 668 , 428 ) 49
( 669 , 495 ) 32
( 669 , 469 ) 36
( 669 , 128 ) 41
( 670 , 117 ) 32
( 670 , 309 ) 24
( 670 , 728 ) 38
( 671 , 54 ) 10
( 671 , 240 ) 18
( 671 , 332 ) 7
( 672 , 486 ) 19
( 672 , 586 ) 33
( 672 , 181 ) 47
( 673 , 563 ) 22
( 673 , 612 ) 3
( 673 , 545 ) 20
( 674 , 635 ) 38
( 674 , 49 ) 31
( 674 , 385 ) 25
( 675 , 146 ) 22
( 675 , 561 ) 31
( 675 , 320 ) 32
( 676 , 705 ) 21
( 676 , 118 ) 42
( 676 , 204 ) 50
( 677 , 518 ) 41
( 677 , 157 ) 15
( 677 , 413 ) 41
( 678 , 192 ) 23
( 678 , 95 ) 1
( 678 , 699 ) 44
( 679 , 85 ) 4
( 679 , 106 ) 33
( 679 , 635 ) 26
( 680 , 293 ) 40
( 680 , 654 ) 39
( 680 , 442 ) 30
( 681 , 127 ) 15
( 681 , 71 ) 28
( 681 , 287 ) 42
( 682 , 443 ) 25
( 682 , 610 ) 38
( 682 , 240 ) 8
( 683 , 254 ) 3
( 683 , 566 ) 48
( 683 , 723 ) 29
( 684 , 25 ) 3
( 684 , 121 ) 5
( 684 , 415 ) 37
( 685 , 312 ) 26
( 685 , 269 ) 12
( 685 , 698 ) 32
( 686 , 497 ) 17
( 686 , 593 ) 36
( 686 , 157 ) 45
( 687 , 676 ) 20
( 687 , 448 ) 16
( 687 , 294 ) 9
( 688 , 431 ) 27
( 688 , 117 ) 19
( 688 , 303 ) 17
( 689 , 180 ) 4
( 689 , 431 ) 27
( 689 , 693 ) 39
( 690 , 277 ) 38
( 690 , 246 ) 8
( 690 , 208 ) 34
( 691 , 520 ) 11
( 691 , 98 ) 36
( 691 , 656 ) 11
( 692 , 361 ) 44
( 692 , 590 ) 16
( 692 , 381 ) 13
( 693 , 63 ) 12
( 693 , 677 ) 6
( 693 , 621 ) 41
( 694 , 529 ) 45
( 694 , 69 ) 38
( 694 , 550 ) 34
( 695 , 221 ) 23
( 695 , 647 ) 17
( 695 , 296 ) 48
( 696 , 333 ) 49
( 696 , 237 ) 2
( 696 , 126 ) 26
( 697 , 211 ) 3
( 697 , 554 ) 44
( 697 , 560 ) 40
( 698 , 421 ) 2
( 698 , 601 ) 22
( 698 , 18 ) 38
( 699 , 658 ) 1
( 699 , 311 ) 7
( 699 , 727 ) 30
( 700 , 724 ) 4
( 700 , 656 ) 39
( 700 , 235 ) 47
( 701 , 623 ) 37
( 701 , 500 ) 16
( 701 , 618 ) 11
( 702 , 676 ) 15
( 702 , 36 ) 22
( 702 , 315 ) 33
( 703 , 233 ) 47
( 703 , 108 ) 42
( 703 , 14 ) 32
( 704 , 658 ) 6
( 704 , 498 ) 11
( 704 , 156 ) 49
( 705 , 454 ) 36
( 705 , 313 ) 5
( 705 , 108 ) 36
( 706 , 32 ) 3
( 706 , 83 ) 17
( 706 , 235 ) 26
( 707 , 667 ) 42
( 707 , 441 ) 34
( 707 , 404 ) 46
( 708 , 204 ) 8
( 708 , 559 ) 9
( 708 , 385 ) 31
( 709 , 96 ) 46
( 709 , 138 ) 1
( 709 , 290 ) 21
( 710 , 550 ) 9
( 710 , 42 ) 38
( 710 , 534 ) 27
( 711 , 214 ) 8
( 711 , 276 ) 24
( 711 , 602 ) 40
( 712 , 196 ) 18
( 712 , 111 ) 1
( 712 , 317 ) 28
( 713 , 325 ) 3
( 713 , 562 ) 6
( 713 , 180 ) 14
( 714 , 99 ) 42
( 714 , 98 ) 4
( 714 , 80 ) 36
( 715 , 683 ) 26
( 715 , 649 ) 16
( 715 , 434 ) 24
( 716 , 51 ) 39
( 716 , 158 ) 37
( 716 , 533 ) 1
( 717 , 723 ) 30
( 717 , 671 ) 18
