( 1 , 643 ) 12
( 269 , 577 ) 48
( 270 , 10 ) 39
( 270 , 393 ) 17
( 270 , 565 ) 15
( 270 , 240 ) 28
( 271 , 265 ) 26
( 271 , 620 ) 25
( 271 , 275 ) 10
( 271 , 231 ) 29
( 272 , 55 ) 39
( 272 , 597 ) 34
( 272 , 621 ) 15
( 272 , 411 ) 12
( 273 , 262 ) 20
( 273 , 28 ) 5
( 273 , 445 ) 43
( 273 , 503 ) 15
( 274 , 605 ) 30
( 274 , 689 ) 43
( 274 , 47 ) 30
( 274 , 370 ) 36
( 275 , 606 ) 38
( 275 , 598 ) 23
( 275 , 135 ) 34
( 275 , 312 ) 36
( 276 , 549 ) 43
( 276 , 408 ) 46
( 276 , 349 ) 2
( 276 , 90 ) 12
( 277 , 435 ) 1
( 277 , 127 ) 8
( 277 , 713 ) 50
( 277 , 15 ) 27
( 278 , 162 ) 4
( 278 , 318 ) 9
( 278 , 342 ) 7
( 278 , 183 ) 46
( 279 , 445 ) 42
( 279 , 674 ) 21
( 279 , 369 ) 20
( 279 , 356 ) 47
( 280 , 65 ) 47
( 280 , 623 ) 20
( 280 , 171 ) 47
( 280 , 712 ) 41
( 281 , 573 ) 47
( 281 , 263 ) 6
( 281 , 362 ) 47
( 281 , 664 ) 38
( 282 , 215 ) 43
( 282 , 375 ) 37
( 282 , 530 ) 32
( 282 , 255 ) 5
( 283 , 300 ) 13
( 283 , 655 ) 16
( 283 , 370 ) 42
( 283 , 62 ) 1
( 284 , 541 ) 47
( 284 , 661 ) 3
( 284 , 586 ) 40
( 284 , 655 ) 16
( 285 , 671 ) 38
( 285 , 442 ) 44
( 285 , 472 ) 50
( 285 , 261 ) 19
( 286 , 373 ) 12
( 286 , 131 ) 40
( 286 , 302 ) 4
( 286 , 335 ) 3
( 287 , 261 ) 26
( 287 , 707 ) 17
( 287 , 68 ) 44
( 287 , 641 ) 44
( 288 , 569 ) 43
( 288 , 374 ) 40
( 288 , 513 ) 9
( 288 , 464 ) 18
( 289 , 149 ) 14
( 289 , 302 ) 26
( 289 , 551 ) 9
( 289 , 389 ) 41
( 290 , 325 ) 5
( 290 , 678 ) 20
( 290 , 688 ) 7
( 290 , 306 ) 5
( 291 , 572 ) 45
( 291 , 15 ) 19
( 291 , 658 ) 50
( 291 , 330 ) 11
( 292 , 390 ) 28
( 292 , 672 ) 12
( 292 , 104 ) 27
( 292 , 664 ) 45
( 293 , 110 ) 2
( 293 , 687 ) 7
( 293 , 640 ) 40
( 293 , 464 ) 42
( 294 , 61 ) 37
( 294 , 665 ) 9
( 294 , 339 ) 22
( 294 , 682 ) 32
( 295 , 282 ) 23
( 295 , 239 ) 29
( 295 , 338 ) 50
( 295 , 376 ) 28
( 296 , 436 ) 50
( 296 , 22 ) 26
( 296 , 115 ) 34
( 296 , 412 ) 6
( 297 , 390 ) 8
( 297 , 502 ) 39
( 297 , 626 ) 25
( 297 , 570 ) 2
( 298 , 491 ) 19
( 298 , 490 ) 37
( 298 , 664 ) 31
( 298 , 647 ) 29
( 299 , 49 ) 36
( 299 , 523 ) 23
( 299 , 719 ) 32
( 299 , 581 ) 35
( 300 , 597 ) 17
( 300 , 132 ) 12
( 300 , 422 ) 17
( 300 , 343 ) 33
( 301 , 324 ) 24
( 301 , 587 ) 14
( 301 , 237 ) 26
( 301 , 193 ) 10
( 302 , 563 ) 27
( 302 , 295 ) 32
( 302 , 656 ) 15
( 302 , 96 ) 15
( 303 , 725 ) 6
( 303 , 484 ) 4
( 303 , 379 ) 36
( 303 , 1 ) 35
( 304 , 266 ) 41
( 304 , 234 ) 23
( 304 , 705 ) 1
( 304 , 302 ) 50
( 305 , 164 ) 2
( 305 , 723 ) 11
( 305 , 582 ) 39
( 305 , 256 ) 30
( 306 , 34 ) 5
( 306 , 511 ) 11
( 306 , 722 ) 50
( 306 , 361 ) 34
( 307 , 544 ) 5
( 307 , 30 ) 32
( 307 , 617 ) 32
( 307 , 660 ) 13
( 308 , 478 ) 30
( 308 , 574 ) 6
( 308 , 563 ) 34
( 308 , 302 ) 34
( 309 , 390 ) 16
( 309 , 288 ) 35
( 309 , 236 ) 44
( 309 , 203 ) 29
( 310 , 532 ) 43
( 310 , 585 ) 45
( 310 , 345 ) 50
( 310 , 715 ) 19
( 311 , 7 ) 19
( 311 , 235 ) 24
( 311 , 390 ) 21
( 311 , 265 ) 25
( 312 , 313 ) 42
( 312 , 454 ) 44
( 312 , 95 ) 24
( 312 , 223 ) 44
( 313 , 215 ) 50
( 313 , 554 ) 32
( 313 , 724 ) 16
( 313 , 264 ) 34
( 314 , 43 ) 31
( 314 , 326 ) 17
( 314 , 237 ) 6
( 314 , 374 ) 26
( 315 , 646 ) 34
( 315 , 382 ) 20
( 315 , 723 ) 39
( 315 , 70 ) 1
( 316 , 496 ) 49
( 316 , 230 ) 14
( 316 , 663 ) 2
( 316 , 113 ) 19
( 317 , 424 ) 24
( 317 , 205 ) 38
( 317 , 348 ) 15
( 317 , 682 ) 14
( 318 , 500 ) 28
( 318 , 601 ) 47
( 318 , 337 ) 11
( 318 , 28 ) 6
( 319 , 536 ) 37
( 319 , 49 ) 37
( 319 , 299 ) 19
( 319 , 76 ) 30
( 320 , 485 ) 42
( 320 , 584 ) 1
( 320 , 669 ) 19
( 320 , 614 ) 16
( 321 , 28 ) 23
( 321 , 586 ) 14
( 321 , 319 ) 17
( 321 , 336 ) 8
( 322 , 455 ) 36
( 322 , 597 ) 14
( 322 , 278 ) 41
( 322 , 461 ) 31
( 323 , 94 ) 26
( 323 , 50 ) 28
( 323 , 448 ) 28
( 323 , 115 ) 22
( 324 , 3 ) 5
( 324 , 558 ) 26
( 324 , 435 ) 41
( 324 , 349 ) 41
( 325 , 231 ) 47
( 325 , 449 ) 44
( 325 , 50 ) 10
( 325 , 197 ) 1
( 326 , 727 ) 43
( 326 , 485 ) 5
( 326 , 452 ) 3
( 326 , 209 ) 12
( 327 , 727 ) 2
( 327 , 67 ) 9
( 327 , 306 ) 14
( 327 , 184 ) 30
( 328 , 345 ) 29
( 328 , 140 ) 41
( 328 , 239 ) 15
( 328 , 70 ) 10
( 329 , 348 ) 10
( 329 , 406 ) 17
( 329 , 402 ) 20
( 329 , 597 ) 44
( 330 , 210 ) 18
( 330 , 216 ) 11
( 330 , 181 ) 35
( 330 , 52 ) 38
( 331 , 317 ) 30
( 331 , 184 ) 28
( 331 , 201 ) 9
( 331 , 260 ) 13
( 332 , 155 ) 15
( 332 , 557 ) 13
( 332 , 53 ) 41
( 332 , 583 ) 34
( 333 , 581 ) 12
( 333 , 50 ) 2
( 333 , 586 ) 49
( 333 , 467 ) 6
( 334 , 251 ) 33
( 334 , 33 ) 35
( 334 , 164 ) 41
( 334 , 93 ) 36
( 335 , 35 ) 40
( 335 , 155 ) 2
( 335 , 340 ) 40
( 335 , 336 ) 4
( 336 , 492 ) 47
( 336 , 446 ) 25
( 336 , 498 ) 45
( 336 , 524 ) 9
( 337 , 698 ) 49
( 337 , 680 ) 36
( 337 , 276 ) 37
( 337 , 135 ) 37
( 338 , 50 ) 35
( 338 , 612 ) 17
( 338 , 250 ) 45
( 338 , 418 ) 7
( 339 , 326 ) 30
( 339 , 60 ) 27
( 339 , 9 ) 5
( 339 , 350 ) 46
( 340 , 379 ) 9
( 340 , 302 ) 46
( 340 , 616 ) 41
( 340 , 695 ) 38
( 341 , 588 ) 17
( 341 , 502 ) 50
( 341 , 593 ) 37
( 341 , 715 ) 48
( 342 , 678 ) 9
( 342 , 79 ) 6
( 342 , 60 ) 29
( 342 , 434 ) 9
( 343 , 519 ) 44
( 343 , 490 ) 16
( 343 , 599 ) 45
( 343 , 441 ) 34
( 344 , 525 ) 18
( 344 , 254 ) 35
( 344 , 678 ) 5
( 344 , 533 ) 20
( 345 , 401 ) 44
( 345 , 231 ) 47
( 345 , 246 ) 33
( 345 , 458 ) 10
( 346 , 332 ) 37
( 346 , 641 ) 22
( 346 , 589 ) 31
( 346 , 297 ) 43
( 347 , 94 ) 44
( 347 , 63 ) 32
( 347 , 356 ) 6
( 347 , 654 ) 27
( 348 , 372 ) 37
( 348 , 175 ) 27
( 348 , 144 ) 47
( 348 , 184 ) 39
( 349 , 404 ) 8
( 349 , 144 ) 6
( 349 , 661 ) 43
( 349 , 511 ) 46
( 350 , 390 ) 50
( 350 , 420 ) 32
( 350 , 342 ) 1
( 350 , 142 ) 48
( 351 , 251 ) 39
( 351 , 134 ) 32
( 351 , 284 ) 29
( 351 , 285 ) 1
( 352 , 279 ) 32
( 352 , 192 ) 47
( 352 , 358 ) 43
( 352 , 573 ) 39
( 353 , 400 ) 1
( 353 , 376 ) 29
( 353 , 271 ) 33
( 353 , 617 ) 25
( 354 , 305 ) 10
( 354 , 236 ) 4
( 354 , 40 ) 23
( 354 , 158 ) 5
( 355 , 86 ) 39
( 355 , 196 ) 31
( 355 , 504 ) 40
( 355 , 215 ) 29
( 356 , 178 ) 30
( 356 , 213 ) 28
( 356 , 504 ) 50
( 356 , 424 ) 23
( 357 , 417 ) 34
( 357 , 545 ) 41
( 357 , 192 ) 21
( 357 , 535 ) 50
( 358 , 340 ) 48
( 358 , 505 ) 15
( 358 , 138 ) 43
( 358 , 588 ) 19
( 359 , 488 ) 17
( 359 , 68 ) 16
( 359 , 324 ) 9
( 359 , 542 ) 17
( 360 , 81 ) 13
( 360 , 472 ) 44
( 360 , 193 ) 24
( 360 , 6 ) 29
( 361 , 712 ) 43
( 361 , 706 ) 25
( 361 , 694 ) 19
( 361 , 6 ) 6
( 362 , 327 ) 24
( 362 , 513 ) 18
( 362 , 167 ) 28
( 362 , 233 ) 33
( 363 , 314 ) 49
( 363 , 43 ) 14
( 363 , 244 ) 12
( 363 , 722 ) 39
( 364 , 298 ) 5
( 364 , 145 ) 6
( 364 , 372 ) 4
( 364 , 260 ) 10
( 365 , 160 ) 4
( 365 , 624 ) 4
( 365 , 430 ) 41
( 365 , 319 ) 12
( 366 , 255 ) 34
( 366 , 56 ) 39
( 366 , 306 ) 40
( 366 , 26 ) 36
( 367 , 67 ) 22
( 367 , 84 ) 14
( 367 , 645 ) 2
( 367 , 194 ) 14
( 368 , 531 ) 34
( 368 , 265 ) 36
( 368 , 415 ) 45
( 368 , 725 ) 35
( 369 , 128 ) 39
( 369 , 389 ) 45
( 369 , 52 ) 17
( 369 , 593 ) 16
( 370 , 375 ) 16
( 370 , 677 ) 8
( 370 , 542 ) 25
( 370 , 261 ) 19
( 371 , 441 ) 42
( 371 , 409 ) 6
( 371 , 295 ) 49
( 371 , 562 ) 29
( 372 , 48 ) 42
( 372 , 7 ) 46
( 372 , 230 ) 15
( 372 , 227 ) 36
( 373 , 21 ) 34
( 373 , 565 ) 33
( 373 , 50 ) 8
( 373 , 582 ) 33
( 374 , 397 ) 16
( 374 , 711 ) 2
( 374 , 12 ) 9
( 374 , 520 ) 33
( 375 , 244 ) 30
( 375 , 359 ) 25
( 375 , 720 ) 38
( 375 , 682 ) 6
( 376 , 462 ) 3
( 376 , 511 ) 3
( 376 , 296 ) 2
( 376 , 562 ) 33
( 377 , 124 ) 43
( 377 , 472 ) 33
( 377 , 108 ) 42
( 377 , 241 ) 27
( 378 , 151 ) 4
( 378 , 313 ) 49
( 378 , 503 ) 38
( 378 , 439 ) 36
( 379 , 551 ) 36
( 379 , 222 ) 46
( 379 , 375 ) 24
( 379 , 4 ) 23
( 380 , 657 ) 23
( 380 , 218 ) 36
( 380 , 174 ) 7
( 380 , 626 ) 22
( 381 , 224 ) 20
( 381 , 17 ) 29
( 381 , 369 ) 26
( 381 , 162 ) 14
( 382 , 494 ) 40
( 382 , 41 ) 40
( 382 , 150 ) 21
( 382 , 325 ) 25
( 383 , 549 ) 13
( 383 , 722 ) 48
( 383 , 439 ) 3
( 383 , 259 ) 21
( 384 , 474 ) 26
( 384 , 343 ) 43
( 384 , 69 ) 29
( 384 , 64 ) 37
( 385 , 258 ) 48
( 385 , 125 ) 50
( 385 , 129 ) 37
( 385 , 261 ) 17
( 386 , 288 ) 9
( 386 , 120 ) 34
( 386 , 427 ) 47
( 386 , 578 ) 25
( 387 , 309 ) 13
( 387 , 140 ) 22
( 387 , 549 ) 45
( 387 , 278 ) 26
( 388 , 711 ) 15
( 388 , 126 ) 31
( 388 , 687 ) 18
( 388 , 647 ) 21
( 389 , 466 ) 43
( 389 , 622 ) 28
( 389 , 716 ) 47
( 389 , 434 ) 5
( 390 , 78 ) 1
( 390 , 412 ) 34
( 390 , 577 ) 24
( 390 , 156 ) 45
( 391 , 89 ) 35
( 391 , 657 ) 13
( 391 , 113 ) 46
( 391 , 404 ) 7
( 392 , 130 ) 44
( 392 , 10 ) 32
( 392 , 426 ) 5
( 392 , 669 ) 42
( 393 , 510 ) 21
( 393 , 356 ) 6
( 393 , 458 ) 16
( 393 , 705 ) 32
( 394 , 489 ) 16
( 394 , 411 ) 19
( 394 , 343 ) 27
( 394 , 147 ) 26
( 395 , 452 ) 25
( 395 , 587 ) 42
( 395 , 534 ) 22
( 395 , 194 ) 25
( 396 , 675 ) 17
( 396 , 111 ) 35
( 396 , 445 ) 20
( 396 , 515 ) 21
( 397 , 206 ) 30
( 397 , 610 ) 50
( 397 , 259 ) 45
( 397 , 275 ) 27
( 398 , 335 ) 8
( 398 , 88 ) 4
( 398 , 38 ) 40
( 398 , 272 ) 43
( 399 , 580 ) 1
( 399 , 723 ) 21
( 399 , 252 ) 33
( 399 , 61 ) 29
( 400 , 66 ) 48
( 400 , 104 ) 2
( 400 , 216 ) 45
( 400 , 664 ) 6
( 401 , 400 ) 18
( 401 , 299 ) 13
( 401 , 286 ) 23
( 401 , 622 ) 10
( 402 , 1 ) 45
( 402 , 465 ) 30
( 402 , 590 ) 21
( 402 , 306 ) 31
( 403 , 646 ) 23
( 403 , 69 ) 31
( 403 , 394 ) 9
( 403 , 289 ) 10
( 404 , 628 ) 41
( 404 , 212 ) 36
( 404 , 584 ) 38
( 404 , 113 ) 23
( 405 , 597 ) 47
( 405 , 87 ) 28
( 405 , 514 ) 4
( 405 , 290 ) 28
( 406 , 66 ) 41
( 406 , 15 ) 14
( 406 , 541 ) 36
( 406 , 3 ) 50
( 407 , 362 ) 5
( 407 , 330 ) 33
( 407 , 437 ) 47
( 407 , 671 ) 33
( 408 , 536 ) 10
( 408 , 180 ) 48
( 408 , 56 ) 45
( 408 , 141 ) 29
( 409 , 638 ) 11
( 409 , 345 ) 15
( 409 , 32 ) 5
( 409 , 100 ) 31
( 410 , 642 ) 14
( 410 , 559 ) 10
( 410 , 506 ) 39
( 410 , 594 ) 49
( 411 , 282 ) 40
( 411 , 507 ) 42
( 411 , 540 ) 3
( 411 , 103 ) 37
( 412 , 307 ) 5
( 412 , 156 ) 21
( 412 , 548 ) 42
( 412 , 471 ) 31
( 413 , 408 ) 22
( 413 , 275 ) 17
( 413 , 613 ) 28
( 413 , 124 ) 44
( 414 , 535 ) 10
( 414 , 642 ) 49
( 414 , 138 ) 14
( 414 , 410 ) 32
( 415 , 460 ) 39
( 415 , 75 ) 49
( 415 , 559 ) 3
( 415 , 488 ) 50
( 416 , 720 ) 5
( 416 , 29 ) 32
( 416 , 254 ) 21
( 416 , 228 ) 21
( 417 , 90 ) 38
( 417 , 319 ) 20
( 417 , 344 ) 41
( 417 , 413 ) 2
( 418 , 200 ) 12
( 418 , 663 ) 34
( 418 , 467 ) 44
( 418 , 23 ) 17
( 419 , 409 ) 44
( 419 , 332 ) 49
( 419 , 305 ) 7
( 419 , 137 ) 43
( 420 , 558 ) 40
( 420 , 709 ) 13
( 420 , 51 ) 22
( 420 , 702 ) 15
( 421 , 62 ) 36
( 421 , 478 ) 35
( 421 , 687 ) 6
( 421 , 420 ) 10
( 422 , 393 ) 28
( 422 , 655 ) 8
( 422 , 70 ) 25
( 422 , 21 ) 39
( 423 , 673 ) 12
( 423 , 133 ) 49
( 423 , 89 ) 37
( 423 , 260 ) 10
( 424 , 179 ) 22
( 424 , 663 ) 19
( 424 , 6 ) 20
( 424 , 324 ) 24
( 425 , 157 ) 4
( 425 , 501 ) 42
( 425 , 108 ) 41
( 425 , 192 ) 33
( 426 , 529 ) 5
( 426 , 362 ) 26
( 426 , 430 ) 8
( 426 , 246 ) 29
( 427 , 418 ) 19
( 427 , 5 ) 42
( 427 , 138 ) 49
( 427 , 622 ) 19
( 428 , 314 ) 44
( 428 , 104 ) 30
( 428 , 686 ) 35
( 428 , 380 ) 30
( 429 , 440 ) 2
( 429 , 496 ) 16
( 429 , 522 ) 8
( 429 , 710 ) 43
( 430 , 248 ) 4
( 430 , 616 ) 43
( 430 , 578 ) 6
( 430 , 627 ) 21
( 431 , 530 ) 1
( 431 , 334 ) 33
( 431 , 414 ) 29
( 431 , 353 ) 9
( 432 , 279 ) 3
( 432 , 488 ) 1
( 432 , 350 ) 7
( 432 , 100 ) 4
( 433 , 434 ) 32
( 433 , 134 ) 40
( 433 , 47 ) 35
( 433 , 673 ) 19
( 434 , 110 ) 15
( 434 , 390 ) 44
( 434 , 152 ) 45
( 434 , 347 ) 41
( 435 , 665 ) 16
( 435 , 259 ) 46
( 435 , 65 ) 2
( 435 , 19 ) 1
( 436 , 420 ) 36
( 436 , 603 ) 28
( 436 , 710 ) 20
( 436 , 114 ) 27
( 437 , 582 ) 50
( 437 , 361 ) 15
( 437 , 288 ) 3
( 437 , 291 ) 46
( 438 , 211 ) 32
( 438 , 628 ) 37
( 438 , 22 ) 39
( 438 , 26 ) 24
( 439 , 595 ) 14
( 439 , 125 ) 32
( 439 , 275 ) 48
( 439 , 132 ) 15
( 440 , 508 ) 2
( 440 , 443 ) 12
( 440 , 444 ) 46
( 440 , 340 ) 4
( 441 , 133 ) 40
( 441 , 228 ) 40
( 441 , 469 ) 20
( 441 , 486 ) 1
( 442 , 106 ) 28
( 442 , 336 ) 17
( 442 , 282 ) 14
( 442 , 448 ) 12
( 443 , 431 ) 17
( 443 , 676 ) 32
( 443 , 571 ) 6
( 443 , 636 ) 13
( 444 , 576 ) 9
( 444 , 401 ) 12
( 444 , 222 ) 15
( 444 , 131 ) 28
( 445 , 640 ) 8
( 445 , 603 ) 1
( 445 , 462 ) 13
( 445 , 117 ) 35
( 446 , 196 ) 8
( 446 , 452 ) 22
( 446 , 65 ) 12
( 446 , 82 ) 50
( 447 , 398 ) 44
( 447 , 66 ) 27
( 447 , 329 ) 9
( 447 , 655 ) 2
( 448 , 82 ) 29
( 448 , 430 ) 46
( 448 , 596 ) 49
( 448 , 96 ) 34
( 449 , 311 ) 21
( 449 , 644 ) 39
( 449 , 675 ) 7
( 449 , 139 ) 5
( 450 , 455 ) 12
( 450 , 129 ) 15
( 450 , 539 ) 24
( 450 , 363 ) 46
( 451 , 220 ) 11
( 451 , 568 ) 6
( 451 , 224 ) 39
( 451 , 169 ) 10
( 452 , 170 ) 17
( 452 , 301 ) 19
( 452 , 468 ) 11
( 452 , 350 ) 17
( 453 , 384 ) 43
( 453 , 526 ) 7
( 453 , 521 ) 41
( 453 , 139 ) 28
( 454 , 278 ) 27
( 454 , 303 ) 50
( 454 , 526 ) 26
( 454 , 670 ) 14
( 455 , 504 ) 15
( 455 , 369 ) 16
( 455 , 47 ) 12
( 455 , 522 ) 22
( 456 , 714 ) 7
( 456 , 695 ) 47
( 456 , 40 ) 17
( 456 , 151 ) 43
( 457 , 178 ) 42
( 457 , 206 ) 12
( 457 , 169 ) 6
( 457 , 450 ) 41
( 458 , 95 ) 5
( 458 , 123 ) 19
( 458 , 189 ) 19
( 458 , 324 ) 22
( 459 , 698 ) 43
( 459 , 319 ) 26
( 459 , 163 ) 6
( 459 , 307 ) 15
( 460 , 396 ) 36
( 460 , 687 ) 3
( 460 , 88 ) 13
( 460 , 305 ) 17
( 461 , 620 ) 32
( 461 , 659 ) 18
( 461 , 251 ) 8
( 461 , 692 ) 9
( 462 , 372 ) 48
( 462 , 595 ) 36
( 462 , 188 ) 13
( 462 , 47 ) 48
( 463 , 404 ) 39
( 463 , 98 ) 32
( 463 , 49 ) 5
( 463 , 135 ) 4
( 464 , 161 ) 9
( 464 , 336 ) 47
( 464 , 503 ) 29
( 464 , 176 ) 40
( 465 , 24 ) 27
( 465 , 343 ) 19
( 465 , 477 ) 34
( 465 , 504 ) 36
( 466 , 423 ) 8
( 466 , 248 ) 48
( 466 , 336 ) 27
( 466 , 33 ) 43
( 467 , 144 ) 1
( 467 , 626 ) 49
( 467 , 489 ) 34
( 467 , 129 ) 14
( 468 , 567 ) 38
( 468 , 173 ) 2
( 468 , 292 ) 43
( 468 , 606 ) 47
( 469 , 463 ) 23
( 469 , 342 ) 25
( 469 , 513 ) 1
( 469 , 233 ) 33
( 470 , 552 ) 1
( 470 , 87 ) 17
( 470 , 327 ) 47
( 470 , 348 ) 50
( 471 , 702 ) 5
( 471 , 195 ) 3
( 471 , 647 ) 7
( 471 , 243 ) 44
( 472 , 98 ) 25
( 472 , 366 ) 9
( 472 , 454 ) 49
( 472 , 263 ) 19
( 473 , 556 ) 30
( 473 , 607 ) 22
( 473 , 449 ) 31
( 473 , 354 ) 17
( 474 , 415 ) 25
( 474 , 130 ) 31
( 474 , 318 ) 8
( 474 , 453 ) 36
( 475 , 63 ) 49
( 475 , 453 ) 46
( 475 , 191 ) 14
( 475 , 596 ) 31
( 476 , 420 ) 1
( 476 , 676 ) 3
( 476 , 413 ) 7
( 476 , 59 ) 25
( 477 , 718 ) 44
( 477 , 31 ) 25
( 477 , 365 ) 41
( 477 , 556 ) 47
( 478 , 695 ) 29
( 478 , 723 ) 40
( 478 , 382 ) 26
( 478 , 484 ) 39
( 479 , 159 ) 42
( 479 , 491 ) 31
( 479 , 162 ) 33
( 479 , 521 ) 23
( 480 , 434 ) 12
( 480 , 576 ) 27
( 480 , 164 ) 25
( 480 , 156 ) 44
( 481 , 641 ) 39
( 481 , 94 ) 50
( 481 , 78 ) 47
( 481 , 545 ) 24
( 482 , 45 ) 9
( 482 , 427 ) 27
( 482 , 438 ) 36
( 482 , 630 ) 8
( 483 , 120 ) 26
( 483 , 495 ) 41
( 483 , 26 ) 36
( 483 , 133 ) 39
( 484 , 35 ) 39
( 484 , 9 ) 29
( 484 , 239 ) 45
( 484 , 4 ) 7
( 485 , 427 ) 26
( 485 , 525 ) 22
( 485 , 704 ) 31
( 485 , 117 ) 37
( 486 , 222 ) 10
( 486 , 460 ) 5
( 486 , 246 ) 2
( 486 , 404 ) 12
( 487 , 70 ) 7
( 487 , 395 ) 46
( 487 , 401 ) 15
( 487 , 259 ) 39
( 488 , 38 ) 44
( 488 , 556 ) 16
( 488 , 322 ) 40
( 488 , 601 ) 41
( 489 , 221 ) 27
( 489 , 653 ) 9
( 489 , 363 ) 9
( 489 , 434 ) 17
( 490 , 366 ) 45
( 490 , 72 ) 41
( 490 , 69 ) 23
( 490 , 30 ) 48
( 491 , 323 ) 27
( 491 , 447 ) 24
( 491 , 403 ) 42
( 491 , 355 ) 25
( 492 , 643 ) 22
( 492 , 48 ) 16
( 492 , 597 ) 46
( 492 , 11 ) 12
( 493 , 470 ) 50
( 493 , 166 ) 19
( 493 , 587 ) 9
( 493 , 672 ) 37
( 494 , 466 ) 38
( 494 , 515 ) 14
( 494 , 49 ) 11
( 494 , 478 ) 19
( 495 , 655 ) 42
( 495 , 540 ) 28
( 495 , 413 ) 37
( 495 , 589 ) 38
( 496 , 202 ) 29
( 496 , 173 ) 19
( 496 , 472 ) 5
( 496 , 614 ) 7
( 497 , 314 ) 31
( 497 , 687 ) 47
( 497 , 606 ) 12
( 497 , 531 ) 8
( 498 , 699 ) 35
( 498 , 417 ) 36
( 498 , 244 ) 30
( 498 , 619 ) 17
( 499 , 375 ) 40
( 499 , 237 ) 34
( 499 , 694 ) 22
( 499 , 415 ) 11
( 500 , 62 ) 11
( 500 , 140 ) 2
( 500 , 510 ) 17
( 500 , 618 ) 9
( 501 , 616 ) 28
( 501 , 481 ) 50
( 501 , 184 ) 12
( 501 , 679 ) 34
( 502 , 46 ) 42
( 502 , 336 ) 49
( 502 , 412 ) 38
( 502 , 691 ) 9
( 503 , 368 ) 41
( 503 , 300 ) 27
( 503 , 548 ) 50
( 503 , 36 ) 2
( 504 , 488 ) 7
( 504 , 326 ) 18
( 504 , 538 ) 20
( 504 , 287 ) 3
( 505 , 206 ) 23
( 505 , 477 ) 40
( 505 , 423 ) 18
( 505 , 231 ) 22
( 506 , 635 ) 1
( 506 , 393 ) 34
( 506 , 301 ) 49
( 506 , 366 ) 3
( 507 , 323 ) 15
( 507 , 325 ) 46
( 507 , 580 ) 37
( 507 , 508 ) 21
( 508 , 290 ) 7
( 508 , 704 ) 42
( 508 , 77 ) 28
( 508 , 705 ) 2
( 509 , 289 ) 6
( 509 , 468 ) 19
( 509 , 9 ) 27
( 509 , 508 ) 43
( 510 , 297 ) 1
( 510 , 413 ) 45
( 510 , 82 ) 35
( 510 , 683 ) 30
( 511 , 120 ) 28
( 511 , 269 ) 6
( 511 , 585 ) 18
( 511 , 535 ) 41
( 512 , 76 ) 50
( 512 , 188 ) 25
( 512 , 99 ) 47
( 512 , 56 ) 26
( 513 , 111 ) 42
( 513 , 650 ) 14
( 513 , 462 ) 41
( 513 , 697 ) 2
( 514 , 152 ) 28
( 514 , 624 ) 45
( 514 , 614 ) 6
( 514 , 544 ) 14
( 515 , 558 ) 50
( 515 , 640 ) 48
( 515 , 163 ) 44
( 515 , 480 ) 42
( 516 , 604 ) 24
( 516 , 319 ) 23
( 516 , 506 ) 38
( 516 , 151 ) 30
( 517 , 640 ) 15
( 517 , 197 ) 11
( 517 , 194 ) 40
( 517 , 39 ) 50
( 518 , 674 ) 39
( 518 , 158 ) 19
( 518 , 336 ) 3
( 518 , 366 ) 50
( 519 , 514 ) 48
( 519 , 662 ) 31
( 519 , 143 ) 43
( 519 , 612 ) 7
( 520 , 713 ) 50
( 520 , 7 ) 18
( 520 , 501 ) 19
( 520 , 704 ) 32
( 521 , 82 ) 41
( 521 , 67 ) 15
( 521 , 375 ) 26
( 521 , 634 ) 41
( 522 , 411 ) 18
( 522 , 5 ) 10
( 522 , 449 ) 48
( 522 , 582 ) 25
( 523 , 400 ) 50
( 523 , 147 ) 12
( 523 , 544 ) 49
( 523 , 562 ) 47
( 524 , 48 ) 28
( 524 , 134 ) 49
( 524 , 477 ) 34
( 524 , 643 ) 9
( 525 , 440 ) 18
( 525 , 197 ) 11
( 525 , 562 ) 39
( 525 , 299 ) 40
( 526 , 253 ) 36
( 526 , 96 ) 19
( 526 , 612 ) 11
( 526 , 184 ) 33
( 527 , 275 ) 24
( 527 , 542 ) 35
( 527 , 498 ) 23
( 527 , 632 ) 43
( 528 , 85 ) 12
( 528 , 375 ) 28
( 528 , 632 ) 15
( 528 , 482 ) 5
( 529 , 371 ) 26
( 529 , 83 ) 20
( 529 , 119 ) 18
( 529 , 512 ) 31
( 530 , 623 ) 25
( 530 , 691 ) 37
( 530 , 255 ) 14
( 530 , 330 ) 43
( 531 , 278 ) 30
( 531 , 271 ) 49
( 531 , 366 ) 29
( 531 , 562 ) 40
( 532 , 159 ) 34
( 532 , 187 ) 26
( 532 , 394 ) 6
( 532 , 640 ) 11
( 533 , 110 ) 45
( 533 , 500 ) 39
( 533 , 516 ) 46
( 533 , 546 ) 29
( 534 , 640 ) 3
( 534 , 333 ) 31
( 534 , 74 ) 27
( 534 , 47 ) 11
( 535 , 44 ) 32
( 535 , 123 ) 46
( 535 , 428 ) 42
( 535 , 689 ) 49
( 536 , 670 ) 44
( 536 , 82 ) 18
( 536 , 416 ) 35
( 536 , 208 ) 38
( 537 , 190 ) 19
( 537 , 287 ) 5
( 537 , 75 ) 11
( 537 , 493 ) 16
( 538 , 416 ) 3
( 538 , 81 ) 37
