( 1 , 510 ) 11
( 269 , 107 ) 36
( 270 , 67 ) 31
( 270 , 483 ) 20
( 270 , 164 ) 9
( 270 , 652 ) 43
( 271 , 613 ) 17
( 271 , 706 ) 32
( 271 , 4 ) 32
( 271 , 53 ) 30
( 272 , 298 ) 34
( 272 , 304 ) 48
( 272 , 553 ) 5
( 272 , 546 ) 20
( 273 , 638 ) 43
( 273 , 165 ) 46
( 273 , 118 ) 13
( 273 , 338 ) 46
( 274 , 55 ) 26
( 274 , 587 ) 30
( 274 , 444 ) 14
( 274 , 691 ) 19
( 275 , 391 ) 8
( 275 , 333 ) 24
( 275 , 77 ) 19
( 275 , 150 ) 4
( 276 , 467 ) 20
( 276 , 285 ) 22
( 276 , 688 ) 45
( 276 , 561 ) 27
( 277 , 437 ) 14
( 277 , 231 ) 4
( 277 , 642 ) 39
( 277 , 414 ) 38
( 278 , 618 ) 35
( 278 , 655 ) 37
( 278 , 727 ) 36
( 278 , 671 ) 10
( 279 , 296 ) 31
( 279 , 457 ) 15
( 279 , 123 ) 11
( 279 , 249 ) 48
( 280 , 306 ) 31
( 280 , 304 ) 9
( 280 , 116 ) 40
( 280 , 602 ) 47
( 281 , 2 ) 8
( 281 , 597 ) 20
( 281 , 278 ) 16
( 281 , 66 ) 38
( 282 , 410 ) 4
( 282 , 470 ) 33
( 282 , 91 ) 19
( 282 , 537 ) 38
( 283 , 210 ) 39
( 283 , 529 ) 26
( 283 , 550 ) 15
( 283 , 103 ) 39
( 284 , 475 ) 33
( 284 , 566 ) 41
( 284 , 21 ) 40
( 284 , 478 ) 37
( 285 , 72 ) 31
( 285 , 713 ) 38
( 285 , 429 ) 31
( 285 , 568 ) 8
( 286 , 569 ) 1
( 286 , 472 ) 47
( 286 , 440 ) 5
( 286 , 471 ) 11
( 287 , 342 ) 14
( 287 , 616 ) 11
( 287 , 219 ) 5
( 287 , 283 ) 25
( 288 , 436 ) 3
( 288 , 61 ) 41
( 288 , 114 ) 25
( 288 , 703 ) 43
( 289 , 333 ) 10
( 289 , 424 ) 22
( 289 , 369 ) 41
( 289 , 437 ) 50
( 290 , 373 ) 30
( 290 , 651 ) 9
( 290 , 675 ) 28
( 290 , 7 ) 27
( 291 , 436 ) 34
( 291 , 414 ) 43
( 291 , 165 ) 32
( 291 , 169 ) 40
( 292 , 637 ) 44
( 292 , 697 ) 19
( 292 , 17 ) 3
( 292 , 489 ) 25
( 293 , 654 ) 2
( 293 , 114 ) 23
( 293 , 707 ) 38
( 293 , 462 ) 12
( 294 , 19 ) 43
( 294 , 196 ) 23
( 294 , 451 ) 32
( 294 , 263 ) 34
( 295 , 600 ) 2
( 295 , 158 ) 50
( 295 , 645 ) 39
( 295 , 536 ) 35
( 296 , 399 ) 6
( 296 , 250 ) 32
( 296 , 31 ) 7
( 296 , 705 ) 36
( 297 , 546 ) 43
( 297 , 601 ) 28
( 297 , 542 ) 37
( 297 , 96 ) 17
( 298 , 104 ) 38
( 298 , 107 ) 40
( 298 , 715 ) 45
( 298 , 215 ) 15
( 299 , 473 ) 19
( 299 , 554 ) 12
( 299 , 291 ) 32
( 299 , 208 ) 21
( 300 , 68 ) 49
( 300 , 69 ) 50
( 300 , 407 ) 1
( 300 , 698 ) 46
( 301 , 468 ) 16
( 301 , 255 ) 12
( 301 , 342 ) 2
( 301 , 373 ) 40
( 302 , 31 ) 7
( 302 , 398 ) 38
( 302 , 252 ) 50
( 302 , 493 ) 27
( 303 , 682 ) 29
( 303 , 589 ) 46
( 303 , 643 ) 29
( 303 , 241 ) 23
( 304 , 287 ) 48
( 304 , 436 ) 19
( 304 , 504 ) 43
( 304 , 122 ) 10
( 305 , 595 ) 26
( 305 , 172 ) 49
( 305 , 525 ) 6
( 305 , 259 ) 45
( 306 , 222 ) 50
( 306 , 238 ) 25
( 306 , 528 ) 12
( 306 , 357 ) 44
( 307 , 727 ) 5
( 307 , 481 ) 38
( 307 , 305 ) 11
( 307 , 393 ) 2
( 308 , 568 ) 19
( 308 , 681 ) 30
( 308 , 432 ) 4
( 308 , 64 ) 39
( 309 , 481 ) 43
( 309 , 388 ) 3
( 309 , 657 ) 32
( 309 , 229 ) 10
( 310 , 667 ) 35
( 310 , 612 ) 50
( 310 , 263 ) 6
( 310 , 644 ) 12
( 311 , 402 ) 46
( 311 , 228 ) 12
( 311 , 604 ) 1
( 311 , 543 ) 43
( 312 , 650 ) 22
( 312 , 601 ) 21
( 312 , 252 ) 47
( 312 , 309 ) 12
( 313 , 125 ) 2
( 313 , 19 ) 42
( 313 , 359 ) 12
( 313 , 262 ) 38
( 314 , 158 ) 37
( 314 , 94 ) 13
( 314 , 90 ) 2
( 314 , 53 ) 8
( 315 , 527 ) 34
( 315 , 182 ) 43
( 315 , 43 ) 18
( 315 , 584 ) 31
( 316 , 599 ) 49
( 316 , 427 ) 4
( 316 , 591 ) 48
( 316 , 39 ) 45
( 317 , 438 ) 10
( 317 , 111 ) 50
( 317 , 517 ) 5
( 317 , 345 ) 49
( 318 , 75 ) 25
( 318 , 642 ) 33
( 318 , 666 ) 15
( 318 , 432 ) 38
( 319 , 65 ) 40
( 319 , 545 ) 10
( 319 , 536 ) 9
( 319 , 677 ) 23
( 320 , 86 ) 35
( 320 , 274 ) 24
( 320 , 603 ) 28
( 320 , 49 ) 24
( 321 , 549 ) 21
( 321 , 717 ) 35
( 321 , 539 ) 44
( 321 , 628 ) 17
( 322 , 529 ) 34
( 322 , 345 ) 2
( 322 , 412 ) 5
( 322 , 32 ) 36
( 323 , 352 ) 33
( 323 , 569 ) 48
( 323 , 451 ) 48
( 323 , 263 ) 42
( 324 , 499 ) 9
( 324 , 541 ) 49
( 324 , 121 ) 36
( 324 , 383 ) 37
( 325 , 502 ) 18
( 325 , 172 ) 3
( 325 , 517 ) 43
( 325 , 651 ) 2
( 326 , 503 ) 6
( 326 , 713 ) 28
( 326 , 535 ) 26
( 326 , 68 ) 43
( 327 , 212 ) 43
( 327 , 589 ) 40
( 327 , 102 ) 21
( 327 , 366 ) 36
( 328 , 567 ) 43
( 328 , 131 ) 49
( 328 , 349 ) 30
( 328 , 623 ) 27
( 329 , 16 ) 45
( 329 , 232 ) 18
( 329 , 450 ) 47
( 329 , 2 ) 35
( 330 , 41 ) 11
( 330 , 5 ) 24
( 330 , 10 ) 28
( 330 , 568 ) 3
( 331 , 224 ) 28
( 331 , 99 ) 9
( 331 , 561 ) 45
( 331 , 673 ) 35
( 332 , 153 ) 28
( 332 , 451 ) 45
( 332 , 215 ) 35
( 332 , 399 ) 37
( 333 , 491 ) 25
( 333 , 205 ) 12
( 333 , 214 ) 25
( 333 , 655 ) 49
( 334 , 172 ) 20
( 334 , 667 ) 40
( 334 , 672 ) 4
( 334 , 36 ) 45
( 335 , 458 ) 25
( 335 , 408 ) 30
( 335 , 693 ) 11
( 335 , 301 ) 9
( 336 , 726 ) 23
( 336 , 537 ) 13
( 336 , 53 ) 50
( 336 , 158 ) 34
( 337 , 704 ) 7
( 337 , 559 ) 20
( 337 , 475 ) 9
( 337 , 255 ) 30
( 338 , 38 ) 8
( 338 , 510 ) 46
( 338 , 625 ) 28
( 338 , 165 ) 19
( 339 , 623 ) 47
( 339 , 488 ) 48
( 339 , 628 ) 42
( 339 , 603 ) 27
( 340 , 592 ) 24
( 340 , 584 ) 34
( 340 , 185 ) 1
( 340 , 503 ) 34
( 341 , 532 ) 19
( 341 , 154 ) 29
( 341 , 278 ) 8
( 341 , 289 ) 36
( 342 , 529 ) 15
( 342 , 38 ) 45
( 342 , 147 ) 14
( 342 , 509 ) 29
( 343 , 651 ) 37
( 343 , 471 ) 44
( 343 , 514 ) 34
( 343 , 135 ) 14
( 344 , 350 ) 16
( 344 , 638 ) 22
( 344 , 3 ) 44
( 344 , 702 ) 10
( 345 , 71 ) 36
( 345 , 431 ) 48
( 345 , 74 ) 44
( 345 , 68 ) 7
( 346 , 683 ) 42
( 346 , 146 ) 16
( 346 , 119 ) 43
( 346 , 704 ) 46
( 347 , 112 ) 32
( 347 , 191 ) 36
( 347 , 413 ) 49
( 347 , 569 ) 16
( 348 , 315 ) 13
( 348 , 407 ) 29
( 348 , 419 ) 16
( 348 , 71 ) 2
( 349 , 480 ) 41
( 349 , 420 ) 37
( 349 , 228 ) 34
( 349 , 557 ) 40
( 350 , 523 ) 2
( 350 , 88 ) 18
( 350 , 567 ) 38
( 350 , 512 ) 30
( 351 , 294 ) 48
( 351 , 99 ) 12
( 351 , 337 ) 27
( 351 , 631 ) 47
( 352 , 258 ) 26
( 352 , 71 ) 44
( 352 , 31 ) 10
( 352 , 272 ) 4
( 353 , 259 ) 46
( 353 , 348 ) 12
( 353 , 360 ) 37
( 353 , 656 ) 2
( 354 , 405 ) 1
( 354 , 348 ) 16
( 354 , 158 ) 49
( 354 , 616 ) 27
( 355 , 591 ) 43
( 355 , 234 ) 30
( 355 , 135 ) 32
( 355 , 13 ) 21
( 356 , 317 ) 28
( 356 , 348 ) 25
( 356 , 267 ) 19
( 356 , 173 ) 13
( 357 , 426 ) 9
( 357 , 256 ) 22
( 357 , 696 ) 29
( 357 , 5 ) 9
( 358 , 179 ) 10
( 358 , 350 ) 29
( 358 , 274 ) 7
( 358 , 219 ) 18
( 359 , 2 ) 8
( 359 , 451 ) 49
( 359 , 481 ) 44
( 359 , 675 ) 45
( 360 , 198 ) 31
( 360 , 204 ) 49
( 360 , 316 ) 42
( 360 , 222 ) 47
( 361 , 109 ) 18
( 361 , 539 ) 38
( 361 , 718 ) 23
( 361 , 627 ) 3
( 362 , 97 ) 40
( 362 , 56 ) 46
( 362 , 61 ) 35
( 362 , 212 ) 5
( 363 , 698 ) 24
( 363 , 455 ) 32
( 363 , 357 ) 34
( 363 , 292 ) 25
( 364 , 556 ) 34
( 364 , 564 ) 48
( 364 , 118 ) 45
( 364 , 187 ) 42
( 365 , 224 ) 33
( 365 , 716 ) 1
( 365 , 511 ) 17
( 365 , 256 ) 40
( 366 , 597 ) 17
( 366 , 629 ) 22
( 366 , 70 ) 19
( 366 , 113 ) 44
( 367 , 45 ) 1
( 367 , 231 ) 16
( 367 , 224 ) 23
( 367 , 340 ) 3
( 368 , 264 ) 22
( 368 , 638 ) 24
( 368 , 71 ) 16
( 368 , 66 ) 20
( 369 , 415 ) 32
( 369 , 8 ) 37
( 369 , 147 ) 18
( 369 , 468 ) 48
( 370 , 337 ) 28
( 370 , 52 ) 20
( 370 , 111 ) 39
( 370 , 257 ) 8
( 371 , 147 ) 32
( 371 , 384 ) 50
( 371 , 457 ) 38
( 371 , 120 ) 42
( 372 , 605 ) 31
( 372 , 64 ) 12
( 372 , 13 ) 28
( 372 , 563 ) 42
( 373 , 693 ) 19
( 373 , 362 ) 40
( 373 , 304 ) 43
( 373 , 623 ) 26
( 374 , 345 ) 36
( 374 , 459 ) 36
( 374 , 523 ) 6
( 374 , 406 ) 27
( 375 , 344 ) 32
( 375 , 525 ) 27
( 375 , 649 ) 37
( 375 , 661 ) 43
( 376 , 276 ) 21
( 376 , 555 ) 38
( 376 , 240 ) 28
( 376 , 391 ) 3
( 377 , 711 ) 38
( 377 , 441 ) 48
( 377 , 183 ) 4
( 377 , 281 ) 7
( 378 , 596 ) 1
( 378 , 41 ) 22
( 378 , 246 ) 5
( 378 , 334 ) 12
( 379 , 417 ) 31
( 379 , 8 ) 38
( 379 , 344 ) 5
( 379 , 50 ) 24
( 380 , 421 ) 35
( 380 , 499 ) 44
( 380 , 377 ) 40
( 380 , 569 ) 37
( 381 , 268 ) 1
( 381 , 250 ) 43
( 381 , 361 ) 30
( 381 , 541 ) 13
( 382 , 558 ) 11
( 382 , 410 ) 14
( 382 , 247 ) 17
( 382 , 85 ) 35
( 383 , 367 ) 34
( 383 , 36 ) 30
( 383 , 381 ) 22
( 383 , 215 ) 25
( 384 , 291 ) 38
( 384 , 284 ) 27
( 384 , 655 ) 37
( 384 , 18 ) 46
( 385 , 297 ) 14
( 385 , 189 ) 17
( 385 , 592 ) 2
( 385 , 515 ) 34
( 386 , 32 ) 47
( 386 , 1 ) 17
( 386 , 56 ) 37
( 386 , 406 ) 46
( 387 , 529 ) 44
( 387 , 204 ) 18
( 387 , 126 ) 30
( 387 , 253 ) 21
( 388 , 234 ) 29
( 388 , 111 ) 38
( 388 , 524 ) 16
( 388 , 693 ) 17
( 389 , 496 ) 23
( 389 , 433 ) 10
( 389 , 585 ) 4
( 389 , 51 ) 31
( 390 , 534 ) 20
( 390 , 670 ) 8
( 390 , 538 ) 1
( 390 , 53 ) 20
( 391 , 37 ) 25
( 391 , 615 ) 4
( 391 , 391 ) 17
( 391 , 149 ) 8
( 392 , 54 ) 15
( 392 , 538 ) 30
( 392 , 111 ) 37
( 392 , 264 ) 12
( 393 , 201 ) 24
( 393 , 133 ) 34
( 393 , 722 ) 43
( 393 , 581 ) 50
( 394 , 267 ) 3
( 394 , 367 ) 19
( 394 , 281 ) 25
( 394 , 55 ) 35
( 395 , 543 ) 15
( 395 , 231 ) 28
( 395 , 403 ) 46
( 395 , 591 ) 50
( 396 , 728 ) 46
( 396 , 515 ) 41
( 396 , 149 ) 41
( 396 , 202 ) 39
( 397 , 465 ) 38
( 397 , 437 ) 23
( 397 , 533 ) 8
( 397 , 85 ) 9
( 398 , 644 ) 45
( 398 , 389 ) 30
( 398 , 48 ) 38
( 398 , 102 ) 18
( 399 , 313 ) 21
( 399 , 126 ) 13
( 399 , 69 ) 11
( 399 , 388 ) 33
( 400 , 463 ) 22
( 400 , 115 ) 13
( 400 , 663 ) 24
( 400 , 643 ) 49
( 401 , 451 ) 34
( 401 , 83 ) 28
( 401 , 264 ) 29
( 401 , 200 ) 43
( 402 , 458 ) 6
( 402 , 425 ) 45
( 402 , 475 ) 11
( 402 , 701 ) 39
( 403 , 133 ) 22
( 403 , 310 ) 23
( 403 , 627 ) 14
( 403 , 544 ) 42
( 404 , 21 ) 36
( 404 , 720 ) 28
( 404 , 23 ) 17
( 404 , 276 ) 24
( 405 , 342 ) 20
( 405 , 353 ) 2
( 405 , 109 ) 17
( 405 , 609 ) 26
( 406 , 182 ) 10
( 406 , 522 ) 19
( 406 , 691 ) 28
( 406 , 368 ) 32
( 407 , 354 ) 45
( 407 , 569 ) 38
( 407 , 424 ) 6
( 407 , 693 ) 22
( 408 , 498 ) 21
( 408 , 421 ) 48
( 408 , 302 ) 25
( 408 , 247 ) 22
( 409 , 618 ) 5
( 409 , 192 ) 6
( 409 , 99 ) 43
( 409 , 240 ) 49
( 410 , 2 ) 10
( 410 , 574 ) 44
( 410 , 576 ) 50
( 410 , 543 ) 20
( 411 , 126 ) 25
( 411 , 354 ) 43
( 411 , 597 ) 30
( 411 , 628 ) 17
( 412 , 257 ) 29
( 412 , 115 ) 13
( 412 , 534 ) 48
( 412 , 255 ) 46
( 413 , 634 ) 6
( 413 , 472 ) 48
( 413 , 327 ) 23
( 413 , 404 ) 28
( 414 , 287 ) 31
( 414 , 180 ) 32
( 414 , 502 ) 34
( 414 , 642 ) 29
( 415 , 428 ) 12
( 415 , 462 ) 42
( 415 , 44 ) 24
( 415 , 261 ) 21
( 416 , 289 ) 19
( 416 , 327 ) 39
( 416 , 429 ) 17
( 416 , 158 ) 28
( 417 , 2 ) 37
( 417 , 306 ) 28
( 417 , 648 ) 17
( 417 , 347 ) 25
( 418 , 282 ) 49
( 418 , 136 ) 32
( 418 , 174 ) 32
( 418 , 236 ) 21
( 419 , 234 ) 48
( 419 , 623 ) 8
( 419 , 492 ) 7
( 419 , 322 ) 22
( 420 , 279 ) 44
( 420 , 701 ) 4
( 420 , 303 ) 5
( 420 , 554 ) 46
( 421 , 86 ) 37
( 421 , 81 ) 11
( 421 , 324 ) 34
( 421 , 166 ) 9
( 422 , 254 ) 1
( 422 , 320 ) 43
( 422 , 665 ) 23
( 422 , 369 ) 11
( 423 , 384 ) 40
( 423 , 346 ) 37
( 423 , 702 ) 22
( 423 , 239 ) 3
( 424 , 276 ) 4
( 424 , 509 ) 36
( 424 , 494 ) 44
( 424 , 124 ) 49
( 425 , 360 ) 42
( 425 , 578 ) 2
( 425 , 567 ) 21
( 425 , 6 ) 38
( 426 , 1 ) 14
( 426 , 275 ) 5
( 426 , 9 ) 32
( 426 , 128 ) 3
( 427 , 517 ) 35
( 427 , 300 ) 41
( 427 , 149 ) 25
( 427 , 217 ) 8
( 428 , 701 ) 46
( 428 , 371 ) 33
( 428 , 485 ) 18
( 428 , 513 ) 42
( 429 , 628 ) 35
( 429 , 238 ) 26
( 429 , 424 ) 42
( 429 , 171 ) 2
( 430 , 417 ) 48
( 430 , 52 ) 42
( 430 , 598 ) 43
( 430 , 32 ) 15
( 431 , 529 ) 31
( 431 , 235 ) 37
( 431 , 296 ) 35
( 431 , 623 ) 45
( 432 , 662 ) 39
( 432 , 532 ) 45
( 432 , 402 ) 35
( 432 , 498 ) 33
( 433 , 225 ) 3
( 433 , 87 ) 7
( 433 , 276 ) 38
( 433 , 359 ) 12
( 434 , 469 ) 5
( 434 , 204 ) 16
( 434 , 364 ) 21
( 434 , 144 ) 8
( 435 , 686 ) 15
( 435 , 373 ) 29
( 435 , 477 ) 30
( 435 , 485 ) 25
( 436 , 367 ) 17
( 436 , 358 ) 10
( 436 , 318 ) 14
( 436 , 511 ) 12
( 437 , 274 ) 20
( 437 , 231 ) 9
( 437 , 529 ) 42
( 437 , 313 ) 49
( 438 , 147 ) 34
( 438 , 332 ) 23
( 438 , 66 ) 9
( 438 , 535 ) 41
( 439 , 19 ) 4
( 439 , 597 ) 41
( 439 , 598 ) 19
( 439 , 338 ) 1
( 440 , 391 ) 43
( 440 , 378 ) 35
( 440 , 331 ) 33
( 440 , 374 ) 26
( 441 , 700 ) 49
( 441 , 482 ) 50
( 441 , 656 ) 19
( 441 , 12 ) 16
( 442 , 427 ) 29
( 442 , 393 ) 27
( 442 , 448 ) 41
( 442 , 670 ) 30
( 443 , 73 ) 44
( 443 , 681 ) 30
( 443 , 546 ) 3
( 443 , 221 ) 7
( 444 , 729 ) 23
( 444 , 91 ) 45
( 444 , 301 ) 22
( 444 , 653 ) 43
( 445 , 264 ) 1
( 445 , 424 ) 14
( 445 , 159 ) 7
( 445 , 212 ) 31
( 446 , 505 ) 24
( 446 , 271 ) 4
( 446 , 710 ) 17
( 446 , 173 ) 9
( 447 , 507 ) 42
( 447 , 61 ) 43
( 447 , 122 ) 46
( 447 , 147 ) 31
( 448 , 322 ) 28
( 448 , 268 ) 24
( 448 , 150 ) 16
( 448 , 685 ) 13
( 449 , 245 ) 12
( 449 , 76 ) 41
( 449 , 633 ) 28
( 449 , 257 ) 36
( 450 , 492 ) 3
( 450 , 167 ) 6
( 450 , 617 ) 14
( 450 , 211 ) 16
( 451 , 578 ) 17
( 451 , 137 ) 47
( 451 , 573 ) 39
( 451 , 325 ) 18
( 452 , 558 ) 33
( 452 , 727 ) 18
( 452 , 440 ) 32
( 452 , 625 ) 8
( 453 , 723 ) 15
( 453 , 33 ) 23
( 453 , 712 ) 45
( 453 , 453 ) 43
( 454 , 97 ) 43
( 454 , 97 ) 13
( 454 , 33 ) 19
( 454 , 578 ) 39
( 455 , 458 ) 49
( 455 , 515 ) 7
( 455 , 26 ) 18
( 455 , 357 ) 12
( 456 , 203 ) 32
( 456 , 222 ) 32
( 456 , 149 ) 28
( 456 , 673 ) 21
( 457 , 691 ) 36
( 457 , 519 ) 38
( 457 , 358 ) 3
( 457 , 391 ) 46
( 458 , 59 ) 32
( 458 , 579 ) 35
( 458 , 116 ) 15
( 458 , 499 ) 5
( 459 , 34 ) 28
( 459 , 728 ) 50
( 459 , 355 ) 50
( 459 , 697 ) 11
( 460 , 541 ) 44
( 460 , 274 ) 22
( 460 , 392 ) 10
( 460 , 459 ) 48
( 461 , 50 ) 34
( 461 , 150 ) 4
( 461 , 250 ) 35
( 461 , 621 ) 14
( 462 , 23 ) 5
( 462 , 415 ) 23
( 462 , 443 ) 44
( 462 , 47 ) 29
( 463 , 142 ) 41
( 463 , 626 ) 33
( 463 , 280 ) 26
( 463 , 349 ) 35
( 464 , 200 ) 31
( 464 , 571 ) 32
( 464 , 122 ) 29
( 464 , 467 ) 35
( 465 , 571 ) 22
( 465 , 160 ) 20
( 465 , 251 ) 41
( 465 , 209 ) 33
( 466 , 512 ) 37
( 466 , 258 ) 28
( 466 , 650 ) 32
( 466 , 112 ) 11
( 467 , 417 ) 19
( 467 , 602 ) 15
( 467 , 76 ) 19
( 467 , 11 ) 35
( 468 , 288 ) 38
( 468 , 617 ) 4
( 468 , 275 ) 28
( 468 , 608 ) 16
( 469 , 596 ) 32
( 469 , 101 ) 9
( 469 , 135 ) 16
( 469 , 644 ) 25
( 470 , 306 ) 5
( 470 , 649 ) 24
( 470 , 210 ) 43
( 470 , 248 ) 1
( 471 , 135 ) 37
( 471 , 59 ) 13
( 471 , 547 ) 7
( 471 , 429 ) 23
( 472 , 23 ) 50
( 472 , 420 ) 7
( 472 , 321 ) 14
( 472 , 39 ) 49
( 473 , 222 ) 17
( 473 , 648 ) 44
( 473 , 427 ) 29
( 473 , 507 ) 16
( 474 , 555 ) 21
( 474 , 333 ) 19
( 474 , 4 ) 23
( 474 , 91 ) 24
( 475 , 290 ) 50
( 475 , 327 ) 27
( 475 , 297 ) 38
( 475 , 318 ) 7
( 476 , 374 ) 32
( 476 , 457 ) 24
( 476 , 439 ) 22
( 476 , 374 ) 39
( 477 , 645 ) 13
( 477 , 176 ) 21
( 477 , 689 ) 30
( 477 , 34 ) 35
( 478 , 590 ) 19
( 478 , 21 ) 8
( 478 , 208 ) 12
( 478 , 169 ) 40
( 479 , 16 ) 6
( 479 , 359 ) 13
( 479 , 67 ) 16
( 479 , 632 ) 1
( 480 , 494 ) 28
( 480 , 212 ) 11
( 480 , 652 ) 28
( 480 , 322 ) 13
( 481 , 328 ) 49
( 481 , 297 ) 20
( 481 , 578 ) 31
( 481 , 312 ) 50
( 482 , 2 ) 5
( 482 , 89 ) 5
( 482 , 32 ) 46
( 482 , 399 ) 9
( 483 , 132 ) 31
( 483 , 197 ) 11
( 483 , 472 ) 5
( 483 , 330 ) 7
( 484 , 448 ) 42
( 484 , 296 ) 26
( 484 , 235 ) 42
( 484 , 209 ) 36
( 485 , 363 ) 34
( 485 , 357 ) 40
( 485 , 357 ) 21
( 485 , 253 ) 11
( 486 , 207 ) 29
( 486 , 106 ) 30
( 486 , 203 ) 17
( 486 , 21 ) 30
( 487 , 326 ) 48
( 487 , 499 ) 30
( 487 , 654 ) 21
( 487 , 647 ) 46
( 488 , 669 ) 25
( 488 , 512 ) 47
( 488 , 565 ) 15
( 488 , 446 ) 8
( 489 , 532 ) 35
( 489 , 62 ) 38
( 489 , 126 ) 49
( 489 , 420 ) 39
( 490 , 583 ) 23
( 490 , 690 ) 36
( 490 , 596 ) 37
( 490 , 618 ) 22
( 491 , 657 ) 6
( 491 , 127 ) 20
( 491 , 398 ) 36
( 491 , 639 ) 7
( 492 , 391 ) 36
( 492 , 254 ) 39
( 492 , 50 ) 26
( 492 , 146 ) 33
( 493 , 296 ) 16
( 493 , 315 ) 37
( 493 , 81 ) 46
( 493 , 43 ) 43
( 494 , 220 ) 13
( 494 , 88 ) 49
( 494 , 342 ) 23
( 494 , 250 ) 40
( 495 , 640 ) 15
( 495 , 638 ) 11
( 495 , 165 ) 14
( 495 , 399 ) 49
( 496 , 676 ) 14
( 496 , 227 ) 35
( 496 , 656 ) 18
( 496 , 691 ) 32
( 497 , 99 ) 37
( 497 , 408 ) 13
( 497 , 257 ) 34
( 497 , 623 ) 3
( 498 , 655 ) 33
( 498 , 694 ) 29
( 498 , 633 ) 6
( 498 , 710 ) 26
( 499 , 195 ) 50
( 499 , 375 ) 41
( 499 , 293 ) 39
( 499 , 722 ) 2
( 500 , 545 ) 27
( 500 , 106 ) 24
( 500 , 655 ) 25
( 500 , 635 ) 1
( 501 , 645 ) 34
( 501 , 31 ) 10
( 501 , 566 ) 15
( 501 , 139 ) 49
( 502 , 729 ) 31
( 502 , 193 ) 5
( 502 , 424 ) 45
( 502 , 339 ) 6
( 503 , 117 ) 26
( 503 , 408 ) 2
( 503 , 375 ) 32
( 503 , 341 ) 50
( 504 , 228 ) 4
( 504 , 35 ) 11
( 504 , 450 ) 15
( 504 , 149 ) 50
( 505 , 55 ) 19
( 505 , 67 ) 16
( 505 , 246 ) 19
( 505 , 297 ) 14
( 506 , 417 ) 34
( 506 , 460 ) 47
( 506 , 41 ) 26
( 506 , 332 ) 30
( 507 , 225 ) 23
( 507 , 88 ) 17
( 507 , 684 ) 46
( 507 , 332 ) 12
( 508 , 100 ) 50
( 508 , 663 ) 9
( 508 , 325 ) 44
( 508 , 252 ) 46
( 509 , 388 ) 40
( 509 , 561 ) 13
( 509 , 603 ) 36
( 509 , 13 ) 38
( 510 , 608 ) 31
( 510 , 227 ) 22
( 510 , 561 ) 16
( 510 , 4 ) 30
( 511 , 483 ) 32
( 511 , 658 ) 33
( 511 , 601 ) 11
( 511 , 436 ) 9
( 512 , 181 ) 17
( 512 , 191 ) 47
( 512 , 545 ) 50
( 512 , 557 ) 41
( 513 , 393 ) 30
( 513 , 380 ) 25
( 513 , 662 ) 4
( 513 , 582 ) 43
( 514 , 412 ) 1
( 514 , 79 ) 6
( 514 , 637 ) 37
( 514 , 139 ) 46
( 515 , 460 ) 20
( 515 , 255 ) 15
( 515 , 295 ) 38
( 515 , 480 ) 2
( 516 , 52 ) 35
( 516 , 241 ) 6
( 516 , 523 ) 33
( 516 , 178 ) 8
( 517 , 493 ) 42
( 517 , 429 ) 10
( 517 , 95 ) 3
( 517 , 398 ) 23
( 518 , 650 ) 38
( 518 , 451 ) 41
( 518 , 516 ) 31
( 518 , 222 ) 32
( 519 , 92 ) 33
( 519 , 401 ) 1
( 519 , 467 ) 26
( 519 , 373 ) 17
( 520 , 283 ) 13
( 520 , 716 ) 25
( 520 , 388 ) 3
( 520 , 353 ) 5
( 521 , 27 ) 33
( 521 , 697 ) 48
( 521 , 50 ) 41
( 521 , 161 ) 43
( 522 , 183 ) 32
( 522 , 678 ) 6
( 522 , 170 ) 28
( 522 , 479 ) 48
( 523 , 267 ) 31
( 523 , 96 ) 27
( 523 , 381 ) 9
( 523 , 186 ) 4
( 524 , 357 ) 18
( 524 , 455 ) 26
( 524 , 217 ) 12
( 524 , 406 ) 44
( 525 , 11 ) 11
( 525 , 35 ) 5
( 525 , 57 ) 6
( 525 , 38 ) 34
( 526 , 460 ) 34
( 526 , 671 ) 35
( 526 , 436 ) 41
( 526 , 674 ) 28
( 527 , 709 ) 49
( 527 , 377 ) 2
( 527 , 673 ) 44
( 527 , 148 ) 15
( 528 , 665 ) 33
( 528 , 371 ) 1
( 528 , 653 ) 14
( 528 , 472 ) 40
( 529 , 372 ) 9
( 529 , 134 ) 14
( 529 , 362 ) 45
( 529 , 247 ) 34
( 530 , 274 ) 3
( 530 , 83 ) 45
( 530 , 456 ) 24
( 530 , 585 ) 17
( 531 , 52 ) 2
( 531 , 562 ) 40
( 531 , 468 ) 5
( 531 , 463 ) 38
( 532 , 589 ) 30
( 532 , 314 ) 47
( 532 , 140 ) 18
( 532 , 698 ) 43
( 533 , 527 ) 21
( 533 , 89 ) 46
( 533 , 393 ) 5
( 533 , 396 ) 49
( 534 , 98 ) 45
( 534 , 418 ) 44
( 534 , 86 ) 11
( 534 , 112 ) 4
( 535 , 32 ) 49
( 535 , 363 ) 3
( 535 , 189 ) 39
( 535 , 107 ) 47
( 536 , 344 ) 49
( 536 , 636 ) 12
( 536 , 22 ) 47
( 536 , 43 ) 25
( 537 , 267 ) 37
( 537 , 340 ) 12
( 537 , 255 ) 3
( 537 , 179 ) 39
( 538 , 118 ) 13
( 538 , 152 ) 6
