( 1 , 342 ) 14
( 359 , 280 ) 17
( 359 , 267 ) 7
( 360 , 636 ) 6
( 360 , 619 ) 4
( 360 , 540 ) 3
( 361 , 225 ) 25
( 361 , 684 ) 33
( 361 , 368 ) 6
( 362 , 528 ) 1
( 362 , 354 ) 8
( 362 , 390 ) 46
( 363 , 194 ) 34
( 363 , 29 ) 42
( 363 , 414 ) 43
( 364 , 115 ) 50
( 364 , 485 ) 8
( 364 , 723 ) 14
( 365 , 213 ) 49
( 365 , 679 ) 14
( 365 , 218 ) 40
( 366 , 339 ) 4
( 366 , 633 ) 38
( 366 , 562 ) 27
( 367 , 537 ) 37
( 367 , 168 ) 12
( 367 , 625 ) 2
( 368 , 633 ) 23
( 368 , 377 ) 40
( 368 , 629 ) 20
( 369 , 590 ) 46
( 369 , 299 ) 41
( 369 , 176 ) 18
( 370 , 392 ) 17
( 370 , 211 ) 17
( 370 , 721 ) 7
( 371 , 586 ) 17
( 371 , 96 ) 36
( 371 , 545 ) 10
( 372 , 476 ) 42
( 372 , 387 ) 24
( 372 , 115 ) 47
( 373 , 605 ) 9
( 373 , 562 ) 7
( 373 , 69 ) 29
( 374 , 227 ) 36
( 374 , 469 ) 5
( 374 , 40 ) 29
( 375 , 465 ) 1
( 375 , 386 ) 21
( 375 , 107 ) 15
( 376 , 560 ) 6
( 376 , 603 ) 12
( 376 , 607 ) 29
( 377 , 441 ) 23
( 377 , 141 ) 14
( 377 , 411 ) 50
( 378 , 418 ) 34
( 378 , 235 ) 15
( 378 , 555 ) 46
( 379 , 676 ) 18
( 379 , 407 ) 2
( 379 , 424 ) 15
( 380 , 706 ) 47
( 380 , 236 ) 11
( 380 , 431 ) 19
( 381 , 78 ) 47
( 381 , 577 ) 14
( 381 , 628 ) 1
( 382 , 640 ) 49
( 382 , 513 ) 5
( 382 , 429 ) 34
( 383 , 213 ) 16
( 383 , 479 ) 33
( 383 , 623 ) 3
( 384 , 152 ) 42
( 384 , 673 ) 37
( 384 , 692 ) 5
( 385 , 319 ) 4
( 385 , 525 ) 29
( 385 , 652 ) 23
( 386 , 375 ) 43
( 386 , 598 ) 25
( 386 , 49 ) 11
( 387 , 131 ) 50
( 387 , 543 ) 29
( 387 , 447 ) 17
( 388 , 531 ) 29
( 388 , 111 ) 28
( 388 , 629 ) 11
( 389 , 147 ) 14
( 389 , 704 ) 45
( 389 , 596 ) 11
( 390 , 68 ) 49
( 390 , 425 ) 10
( 390 , 417 ) 10
( 391 , 456 ) 14
( 391 , 188 ) 25
( 391 , 173 ) 19
( 392 , 253 ) 25
( 392 , 25 ) 42
( 392 , 712 ) 13
( 393 , 260 ) 6
( 393 , 143 ) 31
( 393 , 408 ) 41
( 394 , 440 ) 38
( 394 , 397 ) 4
( 394 , 426 ) 29
( 395 , 277 ) 25
( 395 , 452 ) 6
( 395 , 507 ) 14
( 396 , 275 ) 16
( 396 , 636 ) 14
( 396 , 654 ) 37
( 397 , 670 ) 17
( 397 , 58 ) 3
( 397 , 442 ) 34
( 398 , 318 ) 23
( 398 , 226 ) 21
( 398 , 84 ) 2
( 399 , 480 ) 38
( 399 , 450 ) 19
( 399 , 452 ) 4
( 400 , 259 ) 2
( 400 , 77 ) 27
( 400 , 271 ) 38
( 401 , 657 ) 9
( 401 , 423 ) 21
( 401 , 599 ) 8
( 402 , 529 ) 37
( 402 , 419 ) 32
( 402 , 219 ) 1
( 403 , 625 ) 47
( 403 , 1 ) 6
( 403 , 260 ) 1
( 404 , 257 ) 17
( 404 , 456 ) 29
( 404 , 587 ) 12
( 405 , 266 ) 42
( 405 , 118 ) 26
( 405 , 416 ) 10
( 406 , 302 ) 6
( 406 , 539 ) 36
( 406 , 306 ) 22
( 407 , 391 ) 48
( 407 , 112 ) 49
( 407 , 345 ) 39
( 408 , 539 ) 5
( 408 , 604 ) 43
( 408 , 523 ) 43
( 409 , 462 ) 50
( 409 , 304 ) 12
( 409 , 413 ) 19
( 410 , 24 ) 29
( 410 , 238 ) 25
( 410 , 349 ) 35
( 411 , 132 ) 27
( 411 , 638 ) 13
( 411 , 70 ) 26
( 412 , 529 ) 3
( 412 , 83 ) 27
( 412 , 516 ) 39
( 413 , 246 ) 7
( 413 , 523 ) 6
( 413 , 212 ) 18
( 414 , 656 ) 36
( 414 , 608 ) 32
( 414 , 373 ) 47
( 415 , 265 ) 23
( 415 , 394 ) 35
( 415 , 220 ) 50
( 416 , 456 ) 12
( 416 , 126 ) 26
( 416 , 37 ) 11
( 417 , 230 ) 25
( 417 , 707 ) 13
( 417 , 238 ) 16
( 418 , 135 ) 6
( 418 , 140 ) 16
( 418 , 255 ) 36
( 419 , 69 ) 42
( 419 , 638 ) 5
( 419 , 694 ) 22
( 420 , 311 ) 2
( 420 , 680 ) 37
( 420 , 459 ) 48
( 421 , 435 ) 47
( 421 , 263 ) 28
( 421 , 629 ) 17
( 422 , 294 ) 6
( 422 , 108 ) 21
( 422 , 232 ) 46
( 423 , 94 ) 18
( 423 , 287 ) 17
( 423 , 379 ) 42
( 424 , 213 ) 7
( 424 , 635 ) 14
( 424 , 140 ) 10
( 425 , 321 ) 7
( 425 , 436 ) 40
( 425 , 49 ) 33
( 426 , 525 ) 22
( 426 , 597 ) 39
( 426 , 173 ) 26
( 427 , 214 ) 5
( 427 , 413 ) 26
( 427 , 545 ) 17
( 428 , 419 ) 40
( 428 , 149 ) 41
( 428 , 340 ) 49
( 429 , 76 ) 40
( 429 , 614 ) 36
( 429 , 167 ) 42
( 430 , 450 ) 43
( 430 , 150 ) 35
( 430 , 150 ) 32
( 431 , 285 ) 14
( 431 , 328 ) 14
( 431 , 59 ) 28
( 432 , 328 ) 32
( 432 , 432 ) 23
( 432 , 283 ) 30
( 433 , 452 ) 24
( 433 , 139 ) 24
( 433 , 85 ) 27
( 434 , 361 ) 24
( 434 , 247 ) 9
( 434 , 67 ) 13
( 435 , 407 ) 18
( 435 , 714 ) 21
( 435 , 296 ) 33
( 436 , 49 ) 32
( 436 , 406 ) 39
( 436 , 455 ) 37
( 437 , 620 ) 9
( 437 , 573 ) 28
( 437 , 446 ) 50
( 438 , 498 ) 19
( 438 , 569 ) 32
( 438 , 222 ) 32
( 439 , 372 ) 46
( 439 , 691 ) 8
( 439 , 595 ) 24
( 440 , 418 ) 43
( 440 , 277 ) 6
( 440 , 167 ) 41
( 441 , 589 ) 22
( 441 , 398 ) 32
( 441 , 691 ) 17
( 442 , 83 ) 35
( 442 , 1 ) 39
( 442 , 526 ) 15
( 443 , 136 ) 7
( 443 , 498 ) 11
( 443 , 397 ) 28
( 444 , 438 ) 14
( 444 , 588 ) 24
( 444 , 183 ) 12
( 445 , 502 ) 39
( 445 , 481 ) 22
( 445 , 649 ) 37
( 446 , 498 ) 25
( 446 , 241 ) 34
( 446 , 542 ) 44
( 447 , 57 ) 17
( 447 , 43 ) 28
( 447 , 665 ) 23
( 448 , 313 ) 12
( 448 , 96 ) 28
( 448 , 392 ) 46
( 449 , 537 ) 25
( 449 , 440 ) 40
( 449 , 225 ) 3
( 450 , 77 ) 7
( 450 , 335 ) 40
( 450 , 270 ) 30
( 451 , 270 ) 49
( 451 , 380 ) 31
( 451 , 438 ) 16
( 452 , 372 ) 31
( 452 , 174 ) 17
( 452 , 523 ) 18
( 453 , 118 ) 37
( 453 , 491 ) 44
( 453 , 65 ) 23
( 454 , 521 ) 14
( 454 , 351 ) 15
( 454 , 279 ) 3
( 455 , 218 ) 20
( 455 , 237 ) 32
( 455 , 684 ) 3
( 456 , 156 ) 16
( 456 , 639 ) 8
( 456 , 254 ) 16
( 457 , 288 ) 37
( 457 , 133 ) 28
( 457 , 402 ) 43
( 458 , 335 ) 11
( 458 , 685 ) 43
( 458 , 661 ) 21
( 459 , 424 ) 37
( 459 , 545 ) 44
( 459 , 264 ) 32
( 460 , 471 ) 28
( 460 , 684 ) 22
( 460 , 650 ) 27
( 461 , 394 ) 34
( 461 , 431 ) 34
( 461 , 327 ) 14
( 462 , 532 ) 30
( 462 , 36 ) 49
( 462 , 613 ) 21
( 463 , 159 ) 48
( 463 , 603 ) 16
( 463 , 500 ) 11
( 464 , 204 ) 21
( 464 , 83 ) 17
( 464 , 284 ) 50
( 465 , 266 ) 43
( 465 , 617 ) 49
( 465 , 232 ) 16
( 466 , 696 ) 20
( 466 , 680 ) 17
( 466 , 253 ) 40
( 467 , 695 ) 4
( 467 , 365 ) 19
( 467 , 183 ) 47
( 468 , 151 ) 20
( 468 , 198 ) 13
( 468 , 423 ) 48
( 469 , 289 ) 37
( 469 , 386 ) 12
( 469 , 50 ) 45
( 470 , 369 ) 50
( 470 , 678 ) 24
( 470 , 675 ) 30
( 471 , 300 ) 22
( 471 , 569 ) 9
( 471 , 175 ) 16
( 472 , 85 ) 27
( 472 , 247 ) 33
( 472 , 447 ) 4
( 473 , 69 ) 37
( 473 , 473 ) 33
( 473 , 416 ) 14
( 474 , 357 ) 21
( 474 , 271 ) 31
( 474 , 29 ) 46
( 475 , 515 ) 12
( 475 , 62 ) 33
( 475 , 622 ) 27
( 476 , 527 ) 27
( 476 , 50 ) 40
( 476 , 585 ) 10
( 477 , 721 ) 35
( 477 , 92 ) 25
( 477 , 168 ) 12
( 478 , 136 ) 41
( 478 , 56 ) 22
( 478 , 199 ) 42
( 479 , 698 ) 22
( 479 , 512 ) 21
( 479 , 232 ) 32
( 480 , 681 ) 13
( 480 , 124 ) 5
( 480 , 275 ) 37
( 481 , 209 ) 36
( 481 , 375 ) 43
( 481 , 87 ) 47
( 482 , 490 ) 47
( 482 , 83 ) 28
( 482 , 218 ) 48
( 483 , 209 ) 1
( 483 , 333 ) 22
( 483 , 74 ) 31
( 484 , 494 ) 44
( 484 , 185 ) 50
( 484 , 273 ) 38
( 485 , 289 ) 5
( 485 , 714 ) 5
( 485 , 498 ) 2
( 486 , 514 ) 39
( 486 , 680 ) 28
( 486 , 271 ) 25
( 487 , 164 ) 12
( 487 , 78 ) 40
( 487 , 694 ) 6
( 488 , 106 ) 33
( 488 , 69 ) 36
( 488 , 640 ) 24
( 489 , 347 ) 22
( 489 , 224 ) 26
( 489 , 42 ) 28
( 490 , 572 ) 29
( 490 , 87 ) 45
( 490 , 352 ) 32
( 491 , 68 ) 48
( 491 , 404 ) 23
( 491 , 513 ) 23
( 492 , 661 ) 17
( 492 , 18 ) 36
( 492 , 31 ) 1
( 493 , 178 ) 14
( 493 , 708 ) 35
( 493 , 50 ) 16
( 494 , 16 ) 31
( 494 , 701 ) 46
( 494 , 67 ) 30
( 495 , 656 ) 27
( 495 , 310 ) 7
( 495 , 371 ) 4
( 496 , 360 ) 12
( 496 , 316 ) 44
( 496 , 422 ) 1
( 497 , 45 ) 24
( 497 , 383 ) 37
( 497 , 721 ) 43
( 498 , 387 ) 26
( 498 , 137 ) 1
( 498 , 454 ) 46
( 499 , 442 ) 32
( 499 , 455 ) 26
( 499 , 456 ) 1
( 500 , 554 ) 14
( 500 , 174 ) 27
( 500 , 43 ) 20
( 501 , 573 ) 21
( 501 , 554 ) 30
( 501 , 302 ) 8
( 502 , 474 ) 46
( 502 , 676 ) 6
( 502 , 164 ) 19
( 503 , 377 ) 28
( 503 , 615 ) 15
( 503 , 208 ) 49
( 504 , 429 ) 10
( 504 , 716 ) 6
( 504 , 394 ) 49
( 505 , 65 ) 14
( 505 , 385 ) 5
( 505 , 376 ) 11
( 506 , 264 ) 34
( 506 , 644 ) 2
( 506 , 483 ) 23
( 507 , 603 ) 48
( 507 , 480 ) 30
( 507 , 309 ) 28
( 508 , 434 ) 34
( 508 , 28 ) 2
( 508 , 266 ) 22
( 509 , 359 ) 18
( 509 , 36 ) 26
( 509 , 220 ) 37
( 510 , 653 ) 22
( 510 , 167 ) 38
( 510 , 372 ) 21
( 511 , 691 ) 32
( 511 , 277 ) 23
( 511 , 607 ) 7
( 512 , 94 ) 32
( 512 , 212 ) 3
( 512 , 590 ) 28
( 513 , 168 ) 38
( 513 , 704 ) 44
( 513 , 481 ) 29
( 514 , 438 ) 1
( 514 , 197 ) 11
( 514 , 641 ) 12
( 515 , 474 ) 34
( 515 , 639 ) 42
( 515 , 310 ) 19
( 516 , 149 ) 46
( 516 , 536 ) 24
( 516 , 129 ) 10
( 517 , 198 ) 36
( 517 , 678 ) 35
( 517 , 223 ) 22
( 518 , 274 ) 4
( 518 , 276 ) 16
( 518 , 191 ) 9
( 519 , 381 ) 50
( 519 , 160 ) 13
( 519 , 207 ) 11
( 520 , 434 ) 38
( 520 , 67 ) 5
( 520 , 577 ) 5
( 521 , 302 ) 4
( 521 , 699 ) 19
( 521 , 696 ) 34
( 522 , 61 ) 39
( 522 , 104 ) 20
( 522 , 201 ) 30
( 523 , 219 ) 50
( 523 , 545 ) 22
( 523 , 298 ) 22
( 524 , 108 ) 44
( 524 , 541 ) 15
( 524 , 119 ) 17
( 525 , 586 ) 26
( 525 , 257 ) 12
( 525 , 344 ) 31
( 526 , 118 ) 10
( 526 , 245 ) 44
( 526 , 553 ) 48
( 527 , 449 ) 1
( 527 , 323 ) 22
( 527 , 616 ) 47
( 528 , 198 ) 16
( 528 , 463 ) 10
( 528 , 388 ) 35
( 529 , 81 ) 20
( 529 , 645 ) 50
( 529 , 160 ) 36
( 530 , 280 ) 15
( 530 , 296 ) 47
( 530 , 657 ) 11
( 531 , 410 ) 25
( 531 , 534 ) 31
( 531 , 609 ) 23
( 532 , 98 ) 10
( 532 , 405 ) 27
( 532 , 709 ) 46
( 533 , 169 ) 37
( 533 , 338 ) 50
( 533 , 437 ) 16
( 534 , 369 ) 49
( 534 , 572 ) 28
( 534 , 306 ) 1
( 535 , 605 ) 6
( 535 , 42 ) 41
( 535 , 14 ) 5
( 536 , 536 ) 17
( 536 , 49 ) 9
( 536 , 226 ) 38
( 537 , 554 ) 4
( 537 , 259 ) 5
( 537 , 467 ) 44
( 538 , 220 ) 29
( 538 , 297 ) 21
( 538 , 137 ) 37
( 539 , 226 ) 34
( 539 , 407 ) 38
( 539 , 58 ) 18
( 540 , 217 ) 1
( 540 , 204 ) 11
( 540 , 381 ) 50
( 541 , 93 ) 29
( 541 , 719 ) 10
( 541 , 491 ) 18
( 542 , 596 ) 26
( 542 , 451 ) 40
( 542 , 246 ) 49
( 543 , 415 ) 8
( 543 , 314 ) 10
( 543 , 63 ) 42
( 544 , 275 ) 3
( 544 , 594 ) 35
( 544 , 583 ) 47
( 545 , 76 ) 10
( 545 , 548 ) 45
( 545 , 188 ) 29
( 546 , 135 ) 50
( 546 , 379 ) 23
( 546 , 316 ) 29
( 547 , 576 ) 15
( 547 , 329 ) 7
( 547 , 84 ) 49
( 548 , 500 ) 13
( 548 , 705 ) 40
( 548 , 237 ) 16
( 549 , 134 ) 50
( 549 , 475 ) 28
( 549 , 68 ) 22
( 550 , 260 ) 23
( 550 , 233 ) 20
( 550 , 517 ) 15
( 551 , 277 ) 4
( 551 , 562 ) 3
( 551 , 286 ) 23
( 552 , 396 ) 45
( 552 , 664 ) 22
( 552 , 379 ) 15
( 553 , 341 ) 10
( 553 , 436 ) 37
( 553 , 249 ) 20
( 554 , 157 ) 46
( 554 , 86 ) 46
( 554 , 203 ) 46
( 555 , 76 ) 7
( 555 , 526 ) 3
( 555 , 467 ) 39
( 556 , 502 ) 45
( 556 , 32 ) 39
( 556 , 52 ) 39
( 557 , 247 ) 40
( 557 , 276 ) 38
( 557 , 262 ) 27
( 558 , 328 ) 1
( 558 , 212 ) 28
( 558 , 703 ) 49
( 559 , 56 ) 40
( 559 , 405 ) 28
( 559 , 598 ) 39
( 560 , 119 ) 25
( 560 , 351 ) 33
( 560 , 260 ) 21
( 561 , 283 ) 38
( 561 , 693 ) 3
( 561 , 490 ) 33
( 562 , 688 ) 9
( 562 , 304 ) 15
( 562 , 467 ) 50
( 563 , 246 ) 9
( 563 , 646 ) 23
( 563 , 409 ) 23
( 564 , 194 ) 28
( 564 , 468 ) 23
( 564 , 553 ) 32
( 565 , 267 ) 49
( 565 , 659 ) 7
( 565 , 725 ) 17
( 566 , 683 ) 3
( 566 , 175 ) 18
( 566 , 257 ) 30
( 567 , 419 ) 27
( 567 , 449 ) 16
( 567 , 96 ) 33
( 568 , 601 ) 50
( 568 , 711 ) 43
( 568 , 393 ) 21
( 569 , 513 ) 7
( 569 , 568 ) 26
( 569 , 95 ) 48
( 570 , 410 ) 34
( 570 , 397 ) 42
( 570 , 506 ) 14
( 571 , 175 ) 7
( 571 , 263 ) 27
( 571 , 199 ) 19
( 572 , 281 ) 3
( 572 , 680 ) 43
( 572 , 167 ) 2
( 573 , 144 ) 40
( 573 , 670 ) 4
( 573 , 281 ) 32
( 574 , 284 ) 42
( 574 , 365 ) 21
( 574 , 233 ) 25
( 575 , 559 ) 11
( 575 , 596 ) 38
( 575 , 213 ) 13
( 576 , 340 ) 26
( 576 , 542 ) 14
( 576 , 429 ) 21
( 577 , 53 ) 49
( 577 , 174 ) 18
( 577 , 594 ) 47
( 578 , 215 ) 9
( 578 , 678 ) 29
( 578 , 513 ) 2
( 579 , 373 ) 25
( 579 , 387 ) 32
( 579 , 177 ) 36
( 580 , 289 ) 2
( 580 , 442 ) 16
( 580 , 358 ) 42
( 581 , 77 ) 33
( 581 , 544 ) 27
( 581 , 627 ) 23
( 582 , 582 ) 2
( 582 , 423 ) 41
( 582 , 541 ) 23
( 583 , 229 ) 50
( 583 , 211 ) 19
( 583 , 1 ) 33
( 584 , 364 ) 3
( 584 , 88 ) 30
( 584 , 92 ) 12
( 585 , 340 ) 31
( 585 , 80 ) 48
( 585 , 463 ) 12
( 586 , 526 ) 8
( 586 , 607 ) 3
( 586 , 548 ) 50
( 587 , 639 ) 32
( 587 , 248 ) 8
( 587 , 27 ) 22
( 588 , 268 ) 40
( 588 , 148 ) 9
( 588 , 7 ) 45
( 589 , 284 ) 36
( 589 , 270 ) 35
( 589 , 47 ) 3
( 590 , 442 ) 2
( 590 , 236 ) 14
( 590 , 296 ) 9
( 591 , 449 ) 12
( 591 , 628 ) 41
( 591 , 531 ) 18
( 592 , 250 ) 16
( 592 , 80 ) 20
( 592 , 419 ) 27
( 593 , 178 ) 48
( 593 , 242 ) 38
( 593 , 320 ) 4
( 594 , 266 ) 11
( 594 , 454 ) 28
( 594 , 709 ) 28
( 595 , 18 ) 41
( 595 , 379 ) 26
( 595 , 117 ) 7
( 596 , 486 ) 15
( 596 , 324 ) 39
( 596 , 241 ) 8
( 597 , 365 ) 34
( 597 , 708 ) 18
( 597 , 439 ) 21
( 598 , 208 ) 37
( 598 , 259 ) 22
( 598 , 283 ) 45
( 599 , 514 ) 50
( 599 , 208 ) 19
( 599 , 430 ) 32
( 600 , 477 ) 17
( 600 , 371 ) 23
( 600 , 422 ) 29
( 601 , 610 ) 8
( 601 , 15 ) 6
( 601 , 540 ) 8
( 602 , 559 ) 19
( 602 , 119 ) 17
( 602 , 644 ) 32
( 603 , 314 ) 40
( 603 , 86 ) 15
( 603 , 676 ) 37
( 604 , 682 ) 37
( 604 , 447 ) 36
( 604 , 85 ) 46
( 605 , 387 ) 11
( 605 , 297 ) 24
( 605 , 43 ) 19
( 606 , 450 ) 9
( 606 , 482 ) 9
( 606 , 211 ) 16
( 607 , 82 ) 33
( 607 , 674 ) 2
( 607 , 171 ) 34
( 608 , 629 ) 40
( 608 , 363 ) 34
( 608 , 65 ) 45
( 609 , 637 ) 19
( 609 , 159 ) 31
( 609 , 516 ) 46
( 610 , 53 ) 21
( 610 , 66 ) 25
( 610 , 665 ) 22
( 611 , 32 ) 48
( 611 , 535 ) 32
( 611 , 181 ) 48
( 612 , 681 ) 37
( 612 , 721 ) 4
( 612 , 566 ) 2
( 613 , 390 ) 6
( 613 , 321 ) 25
( 613 , 466 ) 27
( 614 , 168 ) 43
( 614 , 409 ) 19
( 614 , 668 ) 45
( 615 , 336 ) 27
( 615 , 571 ) 44
( 615 , 342 ) 49
( 616 , 361 ) 7
( 616 , 555 ) 3
( 616 , 723 ) 35
( 617 , 488 ) 11
( 617 , 5 ) 33
( 617 , 609 ) 24
( 618 , 300 ) 3
( 618 , 361 ) 2
( 618 , 501 ) 42
( 619 , 487 ) 2
( 619 , 651 ) 18
( 619 , 556 ) 18
( 620 , 368 ) 16
( 620 , 128 ) 36
( 620 , 581 ) 15
( 621 , 51 ) 12
( 621 , 54 ) 23
( 621 , 322 ) 8
( 622 , 567 ) 43
( 622 , 291 ) 20
( 622 , 224 ) 17
( 623 , 687 ) 20
( 623 , 27 ) 11
( 623 , 506 ) 20
( 624 , 302 ) 48
( 624 , 131 ) 5
( 624 , 287 ) 41
( 625 , 514 ) 40
( 625 , 39 ) 17
( 625 , 134 ) 25
( 626 , 58 ) 41
( 626 , 586 ) 27
( 626 , 186 ) 5
( 627 , 103 ) 13
( 627 , 431 ) 30
( 627 , 230 ) 19
( 628 , 162 ) 22
( 628 , 388 ) 5
( 628 , 54 ) 45
( 629 , 197 ) 18
( 629 , 94 ) 35
( 629 , 579 ) 27
( 630 , 266 ) 44
( 630 , 634 ) 38
( 630 , 197 ) 13
( 631 , 399 ) 9
( 631 , 336 ) 28
( 631 , 26 ) 32
( 632 , 287 ) 7
( 632 , 656 ) 31
( 632 , 36 ) 28
( 633 , 550 ) 23
( 633 , 569 ) 21
( 633 , 517 ) 43
( 634 , 47 ) 35
( 634 , 520 ) 33
( 634 , 641 ) 49
( 635 , 668 ) 1
( 635 , 334 ) 5
( 635 , 251 ) 27
( 636 , 443 ) 14
( 636 , 335 ) 12
( 636 , 103 ) 4
( 637 , 315 ) 47
( 637 , 277 ) 17
( 637 , 500 ) 21
( 638 , 720 ) 19
( 638 , 257 ) 27
( 638 , 590 ) 2
( 639 , 365 ) 18
( 639 , 523 ) 25
( 639 , 16 ) 14
( 640 , 294 ) 26
( 640 , 677 ) 41
( 640 , 433 ) 27
( 641 , 378 ) 33
( 641 , 42 ) 38
( 641 , 575 ) 7
( 642 , 319 ) 1
( 642 , 86 ) 31
( 642 , 622 ) 28
( 643 , 178 ) 16
( 643 , 224 ) 39
( 643 , 149 ) 38
( 644 , 416 ) 27
( 644 , 562 ) 24
( 644 , 697 ) 48
( 645 , 325 ) 36
( 645 , 170 ) 32
( 645 , 141 ) 6
( 646 , 587 ) 48
( 646 , 101 ) 10
( 646 , 262 ) 7
( 647 , 355 ) 5
( 647 , 571 ) 36
( 647 , 489 ) 27
( 648 , 721 ) 38
( 648 , 294 ) 49
( 648 , 93 ) 9
( 649 , 589 ) 24
( 649 , 163 ) 9
( 649 , 372 ) 29
( 650 , 528 ) 40
( 650 , 539 ) 3
( 650 , 251 ) 43
( 651 , 585 ) 47
( 651 , 217 ) 6
( 651 , 331 ) 23
( 652 , 649 ) 9
( 652 , 209 ) 2
( 652 , 531 ) 46
( 653 , 673 ) 18
( 653 , 516 ) 11
( 653 , 525 ) 8
( 654 , 573 ) 6
( 654 , 84 ) 31
( 654 , 267 ) 47
( 655 , 209 ) 49
( 655 , 204 ) 22
( 655 , 10 ) 16
( 656 , 403 ) 47
( 656 , 677 ) 28
( 656 , 284 ) 14
( 657 , 15 ) 17
( 657 , 490 ) 38
( 657 , 690 ) 17
( 658 , 104 ) 39
( 658 , 228 ) 34
( 658 , 453 ) 16
( 659 , 570 ) 33
( 659 , 426 ) 42
( 659 , 316 ) 2
( 660 , 248 ) 13
( 660 , 622 ) 28
( 660 , 657 ) 4
( 661 , 644 ) 16
( 661 , 121 ) 26
( 661 , 342 ) 26
( 662 , 413 ) 34
( 662 , 654 ) 13
( 662 , 266 ) 40
( 663 , 4 ) 50
( 663 , 590 ) 41
( 663 , 388 ) 2
( 664 , 646 ) 40
( 664 , 39 ) 37
( 664 , 179 ) 15
( 665 , 310 ) 20
( 665 , 169 ) 27
( 665 , 576 ) 38
( 666 , 96 ) 14
( 666 , 159 ) 27
( 666 , 171 ) 44
( 667 , 336 ) 28
( 667 , 391 ) 50
( 667 , 401 ) 44
( 668 , 237 ) 30
( 668 , 26 ) 46
( 668 , 680 ) 32
( 669 , 568 ) 38
( 669 , 327 ) 29
( 669 , 606 ) 29
( 670 , 296 ) 26
( 670 , 225 ) 2
( 670 , 521 ) 1
( 671 , 331 ) 45
( 671 , 424 ) 33
( 671 , 285 ) 33
( 672 , 403 ) 4
( 672 , 445 ) 48
( 672 , 50 ) 49
( 673 , 544 ) 4
( 673 , 364 ) 45
( 673 , 280 ) 10
( 674 , 461 ) 27
( 674 , 440 ) 27
( 674 , 544 ) 41
( 675 , 321 ) 32
( 675 , 709 ) 15
( 675 , 440 ) 4
( 676 , 5 ) 45
( 676 , 209 ) 42
( 676 , 58 ) 13
( 677 , 170 ) 11
( 677 , 258 ) 25
( 677 , 481 ) 31
( 678 , 111 ) 35
( 678 , 555 ) 1
( 678 , 421 ) 23
( 679 , 315 ) 43
( 679 , 250 ) 16
( 679 , 665 ) 40
( 680 , 8 ) 43
( 680 , 27 ) 42
( 680 , 11 ) 22
( 681 , 136 ) 14
( 681 , 87 ) 24
( 681 , 368 ) 22
( 682 , 416 ) 42
( 682 , 602 ) 18
( 682 , 522 ) 34
( 683 , 203 ) 45
( 683 , 651 ) 20
( 683 , 163 ) 18
( 684 , 614 ) 8
( 684 , 283 ) 37
( 684 , 453 ) 17
( 685 , 84 ) 35
( 685 , 86 ) 17
( 685 , 552 ) 39
( 686 , 566 ) 40
( 686 , 319 ) 32
( 686 , 515 ) 43
( 687 , 299 ) 16
( 687 , 159 ) 25
( 687 , 553 ) 23
( 688 , 262 ) 41
( 688 , 705 ) 43
( 688 , 448 ) 15
( 689 , 120 ) 36
( 689 , 230 ) 9
( 689 , 284 ) 36
( 690 , 62 ) 9
( 690 , 714 ) 41
( 690 , 349 ) 37
( 691 , 337 ) 27
( 691 , 371 ) 1
( 691 , 105 ) 49
( 692 , 44 ) 4
( 692 , 677 ) 22
( 692 , 183 ) 10
( 693 , 55 ) 3
( 693 , 360 ) 44
( 693 , 112 ) 34
( 694 , 552 ) 19
( 694 , 54 ) 25
( 694 , 338 ) 44
( 695 , 295 ) 39
( 695 , 530 ) 19
( 695 , 528 ) 20
( 696 , 258 ) 25
( 696 , 108 ) 38
( 696 , 613 ) 23
( 697 , 325 ) 3
( 697 , 88 ) 1
( 697 , 123 ) 28
( 698 , 85 ) 41
( 698 , 52 ) 18
( 698 , 128 ) 42
( 699 , 145 ) 26
( 699 , 603 ) 2
( 699 , 615 ) 42
( 700 , 543 ) 29
( 700 , 351 ) 9
( 700 , 327 ) 49
( 701 , 675 ) 27
( 701 , 360 ) 8
( 701 , 394 ) 2
( 702 , 263 ) 23
( 702 , 646 ) 10
( 702 , 339 ) 12
( 703 , 705 ) 3
( 703 , 276 ) 37
( 703 , 475 ) 34
( 704 , 35 ) 6
( 704 , 248 ) 50
( 704 , 511 ) 34
( 705 , 489 ) 30
( 705 , 663 ) 35
( 705 , 327 ) 5
( 706 , 310 ) 29
( 706 , 373 ) 43
( 706 , 246 ) 18
( 707 , 284 ) 8
( 707 , 712 ) 28
( 707 , 340 ) 32
( 708 , 265 ) 48
( 708 , 141 ) 30
( 708 , 597 ) 15
( 709 , 634 ) 18
( 709 , 293 ) 13
( 709 , 546 ) 36
( 710 , 198 ) 25
( 710 , 187 ) 47
( 710 , 511 ) 38
( 711 , 8 ) 27
( 711 , 726 ) 18
( 711 , 14 ) 14
( 712 , 52 ) 3
( 712 , 243 ) 9
( 712 , 449 ) 15
( 713 , 430 ) 24
( 713 , 534 ) 47
( 713 , 323 ) 30
( 714 , 282 ) 35
( 714 , 321 ) 9
( 714 , 120 ) 35
( 715 , 342 ) 9
( 715 , 360 ) 2
( 715 , 517 ) 16
( 716 , 184 ) 48
( 716 , 625 ) 42
( 716 , 487 ) 6
( 717 , 99 ) 29
( 717 , 345 ) 2
